"ID","Name","Pref","Zipcode","Latitude","Longitude","Line","Station","Walk","Bus","Car","Budget","ScoreN","Score"
"gdu0500","広東料理 香港飲茶 徳吉酒家","東京都",1360072,35.689001,139.821359,"都営新宿線","住吉駅",5,NA,NA,2000,4,4.75
"ge9r200","自家製麺 伊藤","東京都",1040061,35.669298,139.764906,"地下鉄銀座線","銀座駅",3,NA,NA,700,3,4
"ggaw400","中華料理 薩斐（サフェイ） 蘭州拉麺 池袋本店","東京都",1700014,35.732087,139.707448,"ＪＲ","池袋駅",3,NA,NA,1000,1,3
"g055601","中国家庭料理 北斗 青山店","東京都",1070061,35.666184,139.713066,"地下鉄銀座線","表参道駅",1,NA,NA,3000,0,NA
"g265400","黒兵衛","東京都",1620825,35.700828,139.742325,"ＪＲ","飯田橋駅",2,NA,NA,1000,3,3.66666666666667
"gdpt702","黄金の塩らぁ麺 ドゥエ イタリアン","東京都",1020074,35.692293,139.740739,"ＪＲ総武線","市ケ谷駅",5,NA,NA,880,2,4
"gf7t800","阿夫利 ルミネ新宿店","東京都",1600023,35.689207,139.6993,"ＪＲ","新宿駅",1,NA,NA,1000,0,NA
"gg5f415","東京豚骨拉麺 ばんから 秋葉原店","東京都",1010021,35.701256,139.772063,"地下鉄銀座線","末広町駅",3,NA,NA,1000,0,NA
"gesf254","どさん子ラーメン 八重洲店","東京都",1040028,35.679522,139.770695,"ＪＲ","東京駅",3,NA,NA,850,0,NA
"gfpw201","一竜 錦糸町店","東京都",1300022,35.694791,139.815355,"ＪＲ","錦糸町駅",2,NA,NA,1000,3,3
"g910420","JASMINE 憶江南","東京都",1530043,35.647104,139.692477,"地下鉄日比谷線","中目黒駅",7,NA,NA,7000,0,NA
"gd1n637","博多屋台ラーメン 一幸舎","東京都",1007090,35.6798,139.764877,"ＪＲ","東京駅",2,NA,NA,1000,0,NA
"gfbz501","札幌や 東銀座店","東京都",1040061,35.668517,139.767757,"地下鉄日比谷線","東銀座駅",2,NA,NA,700,0,NA
"gfbz502","札幌や 大崎ニューシティ店","東京都",1410032,35.620219,139.72905,"ＪＲ","大崎駅",3,NA,NA,700,1,3.5
"b612800","羽衣 銀座本店","東京都",1040061,35.667924,139.763413,"地下鉄","銀座駅",5,NA,NA,6000,0,NA
"genv501","らぁ麺 やまぐち 辣式","東京都",1350016,35.670204,139.819284,"地下鉄東西線","東陽町駅",2,NA,NA,1000,0,NA
"gekj301","中華居酒屋 慶錦閣 大森町店","東京都",1430014,35.570053,139.731547,"京急本線","大森町駅",4,NA,NA,2500,0,NA
"gea9700","好日","東京都",1640003,35.705344,139.684065,"ＪＲ中央線","東中野駅",2,NA,NA,800,1,4
"gfz2700","らあめん渋英","東京都",1500043,35.658978,139.699479,"ＪＲ","渋谷駅",3,NA,NA,999,3,3.5
"a332300","居酒屋 州 麹町","東京都",1020083,35.68488,139.740466,"地下鉄有楽町線","麹町駅",1,NA,NA,2500,0,NA
"gbw8500","饗 くろ喜","東京都",1010024,35.698825,139.780138,"ＪＲ総武線","浅草橋駅",7,NA,NA,1000,7,3.64285714285714
"gbsa600","中華そば 青葉 中野本店","東京都",1640001,35.707972,139.666488,"ＪＲ","中野駅",4,NA,NA,800,12,3.90909090909091
"g029010","おおーい北海道 長万部酒場 銀座店","東京都",1040061,35.671451,139.766935,"地下鉄","銀座駅",1,NA,NA,3500,2,4.5
"gf7p100","濃厚鶏麺ゆきかげ","東京都",1110032,35.71123,139.796814,"都営浅草線","浅草駅",1,NA,NA,900,0,NA
"gc77005","金澤濃厚豚骨ラーメン 神仙 アクアシティお台場店","東京都",1350091,35.627819,139.773568,"ゆりかもめ","台場駅",1,NA,NA,800,0,NA
"gfsw600","北海道らーめん 味八","東京都",1600023,35.694493,139.698956,"ＪＲ","新宿駅",3,NA,NA,999,0,NA
"a045215","大漁市場 魚ます 二子玉川本店","東京都",1580094,35.612856,139.6257,"東急大井町線","二子玉川駅",2,NA,NA,2500,0,NA
"gd1n635","東京スタイルみそらーめん ど・みそ","東京都",1007090,35.6798,139.764877,"ＪＲ","東京駅",2,NA,NA,1000,0,NA
"ge73300","麺 えどや","東京都",1330056,35.731346,139.881171,"ＪＲ総武線","小岩駅",3,NA,NA,1000,0,NA
"gaj0300","中華料理 ポパイラーメン","東京都",1920352,35.637619,139.418601,"多摩モノレール","大塚・帝京大学駅",1,NA,NA,1000,1,5
"gdm9023","油ソバ専門店 山ト天","東京都",1040031,35.67611,139.76873,"地下鉄銀座線","京橋駅",1,NA,NA,1000,1,NA
"gagn956","餃子の王将 フレスポ八王子みなみ野店","東京都",1920916,35.632255,139.328703,"ＪＲ横浜線","八王子みなみ野駅",4,NA,NA,800,1,3
"gf6s000","らーめん 一郎","東京都",1040061,35.673028,139.764656,"地下鉄丸ノ内線","銀座駅",1,NA,NA,800,0,NA
"gesm805","桂花ラーメン 池袋サンシャイン60通り店","東京都",1700013,35.729888,139.716041,"ＪＲ","池袋駅",3,NA,NA,900,5,3.7
"gery900","初代哲麺縁 昭島店","東京都",1960003,35.714129,139.350529,"ＪＲ青梅線","昭島駅",14,NA,NA,850,4,4
"ggg4800","東福舎","東京都",1020072,35.699738,139.748793,"地下鉄東西線","飯田橋駅",3,NA,NA,1000,0,NA
"gbsc500","らぁめん 一福","東京都",1510071,35.683015,139.680866,"京王新線","初台駅",9,NA,NA,800,3,3.33333333333333
"gfp1400","麺処 さとう 桜新町店","東京都",1540015,35.631448,139.644113,"東急田園都市線","桜新町駅",1,NA,NA,1000,0,NA
"gfba301","個室中華バル 食べ放題 吉祥餃子や 神田店","東京都",1010044,35.690335,139.771435,"ＪＲ","神田駅",2,NA,NA,2800,0,NA
"g078400","福新楼","東京都",1070061,35.670459,139.717067,"地下鉄銀座線","外苑前駅",1,NA,NA,2000,0,NA
"gfk4401","秋刀魚中華そば 生粋","東京都",1710014,35.732261,139.707436,"地下鉄副都心線","池袋駅",1,NA,NA,999,3,4.5
"e769300","CHINA GARDEN","東京都",1050021,35.662146,139.760115,"ゆりかもめ","汐留駅",1,NA,NA,3000,3,3.16666666666667
"g330014","てしごとや ふくの鳥 大泉学園店","東京都",1780063,35.750407,139.586175,"西武池袋線","大泉学園駅",2,NA,NA,2800,0,NA
"gd4v308","餃子市場 早稲田店","東京都",1690051,35.711478,139.720949,"都電荒川線","早稲田駅",3,NA,NA,2500,0,NA
"gd1n636","四川担担麺 阿吽","東京都",1007090,35.6798,139.764877,"ＪＲ","東京駅",2,NA,NA,1000,0,NA
"ga4h022","太陽のトマト麺 NEXT サンシャインシティ店","東京都",1706090,35.72885,139.719215,"ＪＲ","池袋駅",5,NA,NA,1000,1,3
"geft800","無尽蔵 しながわ家","東京都",1080075,35.630122,139.741257,"ＪＲ","品川駅",2,NA,NA,1000,0,NA
"gd1f504","麺屋虎杖 日本橋","東京都",1030027,35.682983,139.77325,"地下鉄銀座線","日本橋駅",1,NA,NA,1000,0,NA
"gdp1900","かんの 本店","東京都",1040045,35.665742,139.770136,"地下鉄日比谷線","築地駅",2,NA,NA,1000,9,3.72222222222222
"gfrk800","麻布ラーメン 慶応三田店","東京都",1080014,35.64821,139.744783,"ＪＲ","田町駅",6,NA,NA,1000,0,NA
"gfhw000","九月堂","東京都",1500041,35.663877,139.699384,"ＪＲ","渋谷駅",10,NA,NA,800,7,3.64285714285714
"gfrk802","麻布ラーメン 西麻布店","東京都",1060031,35.658897,139.723463,"地下鉄日比谷線","広尾駅",10,NA,NA,1000,0,NA
"genv500","らぁ麺 やまぐち","東京都",1690051,35.709959,139.713902,"地下鉄東西線","高田馬場駅",10,NA,NA,900,7,4.08333333333333
"ggvt600","出汁茶漬け専門店 新橋深夜食堂","東京都",1050004,35.665827,139.756273,"ＪＲ","新橋駅",2,NA,NA,1500,0,NA
"e378904","雲林坊 九段店","東京都",1020073,35.696663,139.751693,"地下鉄東西線","九段下駅",2,NA,NA,1000,0,NA
"gezr800","中華銘菜 餃子菜館","東京都",1810013,35.698372,139.561967,"ＪＲ中央線","三鷹駅",7,NA,NA,3000,0,NA
"e378903","雲林坊 秋葉原店","東京都",1010041,35.695504,139.772767,"ＪＲ","神田駅",2,NA,NA,1000,0,NA
"geur301","博多一瑞亭 三田店","東京都",1050014,35.648763,139.744914,"都営三田線","三田駅",1,NA,NA,900,0,NA
"geat200","中華そば しながわ","東京都",1710021,35.730278,139.698859,"地下鉄有楽町線","要町駅",6,NA,NA,1000,4,3.5
"gg5f412","ばんから担々麺 池袋本店","東京都",1710022,35.727002,139.711285,"西武池袋線","池袋駅",1,NA,NA,1000,0,NA
"gc77003","濃厚魚介豚骨つけ麺 頑者 NEXT LEVEL アクアシティお台場店","東京都",1350091,35.627819,139.773568,"ゆりかもめ","台場駅",1,NA,NA,1000,0,NA
"gfkk302","らーめん香月～KAZUKi～ 五反田店","東京都",1410031,35.623697,139.722138,"ＪＲ","五反田駅",4,NA,NA,850,0,NA
"gfyr300","麺 みつヰ","東京都",1110035,35.71256,139.790497,"つくばエクスプレス","浅草駅",5,NA,NA,1000,0,NA
"gcep001","鶏ポタラーメン THANK お茶の水店","東京都",1010054,35.693896,139.764227,"都営新宿線","小川町駅",2,NA,NA,1000,2,NA
"gacg800","九十九ラーメン","東京都",1500012,35.649851,139.712073,"ＪＲ","恵比寿駅",5,NA,NA,850,9,3.44444444444444
"e378905","雲林坊 日本橋室町店","東京都",1030022,35.689744,139.771914,"ＪＲ総武本線快速線","新日本橋駅",3,NA,NA,1000,2,NA
"gg80401","古武士 新宿6丁目店","東京都",1600022,35.693423,139.710036,"地下鉄副都心線","新宿三丁目駅",7,NA,NA,800,1,NA
"gg95601","ビストロ de 麺酒場 燿","東京都",1640003,35.706541,139.683843,"ＪＲ中央線","東中野駅",2,NA,NA,2500,8,3.92857142857143
"gc77006","札幌ラーメンみその","東京都",1350091,35.627819,139.773568,"ゆりかもめ","台場駅",1,NA,NA,1000,0,NA
"gepm600","ソラノイロ","東京都",1020093,35.683031,139.739391,"地下鉄有楽町線","麹町駅",4,NA,NA,900,18,3.97222222222222
"gc77002","二代目 博多 だるま","東京都",1350091,35.627819,139.773568,"ゆりかもめ","台場駅",1,NA,NA,1000,0,NA
"gfrh300","麺屋 Hulu‐lu","東京都",1710014,35.73501,139.70911,"地下鉄副都心線","池袋駅",6,NA,NA,950,5,3.4
"g761703","定食屋 かあちゃん","東京都",1200005,35.762132,139.827081,"地下鉄千代田線","綾瀬駅",1,NA,NA,800,0,NA
"p855400","由 膳 高輪台","東京都",1410022,35.631066,139.729767,"都営浅草線","高輪台駅",1,NA,NA,4000,0,NA
"gf8f400","創作麺工房 鳴龍","東京都",1700005,35.728676,139.730343,"ＪＲ","大塚駅",4,NA,NA,1000,3,3.5
"gfs5400","野方ホープ 目黒店","東京都",1530063,35.63471,139.712854,"ＪＲ","目黒駅",5,NA,NA,1500,4,3
"gg66400","麺や 七彩","東京都",1040032,35.677139,139.776272,"地下鉄日比谷線","八丁堀駅",3,NA,NA,1000,0,NA
"e557831","一風堂 ルミネエスト新宿店","東京都",1600022,35.691324,139.701144,"ＪＲ","新宿駅",1,NA,NA,1000,4,3.875
"gfbz500","札幌や 丸の内帝国劇場店","東京都",1000005,35.676755,139.760848,"都営三田線","日比谷駅",1,NA,NA,700,0,NA
"gfrk803","麻布ラーメン 芝浦店","東京都",1080023,35.642545,139.749539,"ＪＲ","田町駅",4,NA,NA,1000,0,NA
"gekj300","中華居酒屋 慶錦閣 青物横丁本店","東京都",1400002,35.61009,139.745388,"京急本線","青物横丁駅",5,NA,NA,2500,0,NA
"e959512","らぁ麺 いしばし 南阿佐ヶ谷店","東京都",1660004,35.700791,139.637424,"地下鉄丸ノ内線","南阿佐ヶ谷駅",3,NA,NA,1000,0,NA
"g135400","新世界菜館","東京都",1010051,35.69616,139.75741,"都営三田線","神保町駅",1,NA,NA,4000,11,4.13636363636364
"gfne800","つけ麺屋 ひまわり","東京都",1690075,35.714579,139.702826,"ＪＲ","高田馬場駅",3,NA,NA,999,4,2.75
"g105903","新派四川ダイニング 百菜百味 大森店","東京都",1430016,35.588692,139.728648,"ＪＲ京浜東北線","大森駅",1,NA,NA,3500,2,1.75
"gcep002","鶏ポタラーメン THANK 大門店","東京都",1050012,35.655912,139.753074,"都営大江戸線","大門駅",3,NA,NA,1000,0,NA
"gg80400","古武士 新宿西口小滝橋通り店","東京都",1600023,35.696126,139.698369,"都営大江戸線","新宿西口駅",3,NA,NA,800,3,2.83333333333333
"gfrg400","らーめん はやし","東京都",1500043,35.657261,139.698005,"京王井の頭線","渋谷駅",4,NA,NA,900,7,3.66666666666667
"ge43300","中華蕎麦 三藤","東京都",1520034,35.610027,139.677513,"東急大井町線","緑が丘駅",5,NA,NA,1500,1,5
"gc5w900","麺居酒屋 HAREZOU（晴蔵）","東京都",1160012,35.747973,139.771469,"日暮里・舎人ライナー","熊野前駅",1,NA,NA,2000,0,NA
"gg38700","Japanese Soba Noodles 蔦","東京都",1700002,35.732948,139.740624,"ＪＲ","巣鴨駅",2,NA,NA,1500,8,3.66666666666667
"b071300","中華宴会×飲み放題 中国料理 龍","東京都",1440052,35.563957,139.71546,"ＪＲ京浜東北線","蒲田駅",2,NA,NA,1800,19,3
"gfg1001","元祖ニュータンタンメン本舗 羽田店","東京都",1440042,35.551857,139.746273,"京急空港線","穴守稲荷駅",5,NA,NA,1000,0,NA
"ge5h100","肉×ワインバル 三ツ星村 住吉店","東京都",1350002,35.688353,139.81636,"都営新宿線","住吉駅",1,NA,NA,3000,2,NA
"gfs5401","野方ホープ 原宿店","東京都",1500001,35.674081,139.706253,"ＪＲ","原宿駅",5,NA,NA,1500,2,4
"g746630","AFURI 辛紅 新宿 サブナード","東京都",1600021,35.693596,139.700274,"地下鉄丸ノ内線","新宿駅",3,NA,NA,1000,0,NA
"ge32400","麺や金時","東京都",1760004,35.738406,139.678305,"西武池袋線","江古田駅",6,NA,NA,850,1,3.5
"gery963","石器ラーメン 高田馬場","東京都",1690075,35.712546,139.706922,"地下鉄東西線","高田馬場駅",1,NA,NA,750,0,NA
"a298900","盛","東京都",1350013,35.681424,139.816244,"地下鉄都営新宿線","住吉駅",10,NA,NA,800,3,3.66666666666667
"gddc900","みずとくじら","東京都",1230841,35.778761,139.780081,"東武大師線","大師前駅",2,NA,NA,1000,1,5
"ggrc900","大海軒 八王子店","東京都",1920084,35.656858,139.336397,"ＪＲ","八王子駅",4,NA,NA,1000,0,NA
"gddu500","蘭ちゃん","東京都",1100016,35.701299,139.780246,"ＪＲ","秋葉原駅",10,NA,NA,2000,0,NA
"ge5s600","麺や 維新","東京都",1410021,35.63419,139.71877,"ＪＲ","目黒駅",5,NA,NA,1000,1,5
"gd5u805","麺や 美風 戸越銀座店","東京都",1420041,35.615306,139.717093,"都営浅草線","戸越駅",1,NA,NA,1000,0,NA
"g262207","JA全農ミートフーズ直営 焼肉本舗 ぴゅあ 北千住マルイ店","東京都",1208501,35.75084,139.804741,"ＪＲ常磐線","北千住駅",1,NA,NA,4000,0,NA
"ge40000","Bum Bun Blau Cafe","東京都",1420064,35.605031,139.703575,"東急大井町線","旗の台駅",1,NA,NA,2000,0,NA
"gdxe101","麺酒房 実之和 六本木店","東京都",1060032,35.662588,139.733991,"都営大江戸線","六本木駅",3,NA,NA,2500,2,4
"gcwt100","宴会食べ飲み放題 馬さん餃子酒場 神保町店","東京都",1010051,35.695164,139.757809,"地下鉄","神保町駅",1,NA,NA,2000,6,2.33333333333333
"7656921","新潟三宝亭 東京ラボ 渋谷宮益坂店","東京都",1500002,35.659632,139.704186,"","",NA,NA,NA,1000,0,NA
"7236453","とんこつラーメン 博多風龍 新橋店","東京都",1050004,35.666701,139.756871,"ＪＲ","新橋駅",2,NA,NA,650,1,4
"3119667","中華麺家 まんまる","東京都",1240000,35.735156,139.835343,"","",NA,NA,NA,1000,0,NA
"7071567","めん処 紅葉","東京都",1440043,35.551568,139.745125,"京急空港線","穴守稲荷駅",4,NA,NA,800,0,NA
"6043763","ヒノマル食堂","東京都",1050004,35.664333,139.757173,"","",NA,NA,NA,3000,0,NA
"7398545","浅草ラーメン じゃん腹","東京都",1110035,35.714979,139.792314,"つくばエクスプレス","浅草駅",1,NA,NA,1000,0,NA
"7614494","麺飯食堂チャアヤ 八王子南口 煮干し豚骨醤油らーめん","東京都",1920904,35.653925,139.339632,"ＪＲ","八王子駅",1,NA,NA,1000,0,NA
"7286905","つけめん屋 赤羽京介","東京都",1150055,35.777453,139.718676,"ＪＲ","赤羽駅",3,NA,NA,680,5,4.2
"6106688","らぁめん ほりうち","東京都",1600023,35.692911,139.698326,"ＪＲ山手線","新宿駅",3,NA,NA,850,1,4
"5498091","味大将","東京都",1680063,35.677629,139.644221,"","",NA,NA,NA,1200,2,3
"6958894","肉汁らーめん 公","東京都",1400001,35.618859,139.744957,"京急本線","新馬場駅",4,NA,NA,800,1,NA
"6389617","3SO","東京都",1940037,35.56473,139.420251,"ＪＲ横浜線","古淵駅",15,NA,NA,800,0,NA
"5496741","うり坊 神谷町店","東京都",1050001,35.663613,139.745409,"地下鉄日比谷線","神谷町駅",1,NA,NA,1700,1,4.5
"7204575","由助","東京都",1420053,35.603374,139.70801,"東急大井町線","荏原町駅",1,NA,NA,999,0,NA
"7324549","ラーメン道楽 蒲田店","東京都",1440052,35.56056,139.716959,"ＪＲ京浜東北線","蒲田駅",3,NA,NA,1000,0,NA
"7281000","麺屋 音","東京都",1200034,35.752103,139.80365,"地下鉄千代田線","北千住駅",4,NA,NA,1000,0,NA
"7148322","油そば専門店 ぶらぶら 赤坂店","東京都",1070052,35.674317,139.736379,"地下鉄千代田線","赤坂駅",2,NA,NA,700,2,4
"7242070","メシドコロ NICONICO","東京都",1040045,35.667359,139.770823,"地下鉄日比谷線","築地駅",2,NA,NA,3500,0,NA
"7377127","一蘭 町田店","東京都",1940013,35.543834,139.447537,"ＪＲ横浜線","町田駅",3,NA,NA,800,4,3
"6393506","小川軒","東京都",2060823,35.609995,139.495722,"小田急小田原線","新百合ヶ丘駅",NA,NA,10,800,0,NA
"7512944","ばしらあ","東京都",1030013,35.685476,139.784596,"地下鉄日比谷線","人形町駅",2,NA,NA,800,1,NA
"7234510","TOM’s CAFE","東京都",1240025,35.717759,139.857762,"ＪＲ総武線","新小岩駅",1,NA,NA,1500,0,NA
"7384907","横浜家系ラーメン 稲田家 人形町店","東京都",1030013,35.686363,139.781938,"都営浅草線","人形町駅",1,NA,NA,900,0,NA
"7173976","薬膳食堂ちゃぶ膳","東京都",1550033,35.666639,139.663151,"","",NA,NA,NA,1200,0,NA
"7236456","とんこつラーメン 博多風龍 中野サンモール店","東京都",1640001,35.707591,139.665742,"ＪＲ中央線","中野駅",2,NA,NA,650,1,2.5
"7498223","風は南から 学芸大学店","東京都",1520004,35.629333,139.686523,"東急東横線","学芸大学駅",2,NA,NA,1000,0,NA
"7682123","つじ田 六本木店","東京都",1060032,35.664601,139.729901,"","",NA,NA,NA,1000,0,NA
"7374339","一蘭 原宿店","東京都",1500001,35.667827,139.705228,"地下鉄千代田線","明治神宮前駅",1,NA,NA,800,0,NA
"7512342","蓮華亭","東京都",1740046,35.782854,139.678918,"都営三田線","蓮根駅",2,NA,NA,3000,7,3.75
"7507082","一圓 三鷹南口店","東京都",1810013,35.694812,139.561756,"ＪＲ中央線","三鷹駅",12,NA,NA,800,0,NA
"7181005","博多 一風堂 二子玉川ライズS．C．店","東京都",1580094,35.612281,139.628515,"東急田園都市線","二子玉川駅",3,NA,NA,900,2,NA
"6124777","麺屋 宗","東京都",1530061,35.640837,139.701998,"東横線","中目黒駅",6,NA,NA,800,1,3
"6588698","そば処為治郎","東京都",1000005,35.676564,139.765076,"ＪＲ","東京駅",1,NA,NA,850,0,NA
"7236444","とんこつラーメン 博多風龍 大久保店","東京都",1690073,35.701591,139.697571,"ＪＲ中央線","大久保駅",1,NA,NA,650,2,3
"7736589","麺屋虎杖 大門浜松町店","東京都",1050012,35.656649,139.754435,"","",NA,NA,NA,1000,0,NA
"7236448","とんこつラーメン 博多風龍 西武新宿店","東京都",1600021,35.694484,139.70055,"西武新宿線","西武新宿駅",1,NA,NA,650,2,3
"1024219","ぶらり","東京都",1160014,35.727388,139.772248,"ＪＲ","日暮里駅",2,NA,NA,3000,3,4
"6900287","麺屋 はやたろう 立川店","東京都",1900003,35.712076,139.428536,"ＪＲ中央線","立川駅",15,NA,NA,1000,1,2.5
"7488145","わ蔵","東京都",1600021,35.694798,139.703166,"地下鉄丸ノ内線","新宿駅",5,NA,NA,999,2,4
"7491990","よつ家","東京都",1210813,35.795045,139.792846,"東武伊勢崎線（東武スカイツリーライン）","竹ノ塚駅",3,NA,NA,800,0,NA
"7380227","蘭家","東京都",1050012,35.658629,139.754663,"都営浅草線","大門駅",3,NA,NA,800,0,NA
"5252575","伊勢屋食堂 淀橋青果市場内","東京都",1690074,35.704854,139.694001,"ＪＲ","大久保駅",5,NA,NA,800,0,NA
"7760333","中野家 東長崎店","東京都",1710052,35.72957,139.683092,"","",NA,NA,NA,800,0,NA
"7098314","旨辛らーめん 表裏","東京都",1690075,35.713074,139.707254,"ＪＲ","高田馬場駅",5,NA,NA,1000,0,NA
"7377101","一蘭 渋谷スペイン坂店","東京都",1500042,35.660977,139.698659,"ＪＲ","渋谷駅",5,NA,NA,800,2,NA
"7268851","板橋 大勝軒 なりたや","東京都",1730004,35.749948,139.711355,"都営三田線","板橋区役所前駅",3,NA,NA,800,4,2.75
"5844552","立川中華そば ととホンテン","東京都",1900012,NA,NA,"","",NA,NA,NA,880,5,3.9
"7522294","日本橋麺処こはる","東京都",1030022,35.686335,139.774872,"地下鉄銀座線","三越前駅",2,NA,NA,1000,0,NA
"7201777","北海道らーめん なまら 浅草西参道店","東京都",1110032,35.714568,139.794705,"つくばエクスプレス","浅草駅",4,NA,NA,1000,1,5
"7630337","スープ道 連","東京都",1700001,35.744588,139.728862,"都営三田線","西巣鴨駅",2,NA,NA,800,4,3.75
"7140495","十文字","東京都",1690051,35.709439,139.716942,"都電荒川線","早稲田駅",6,NA,NA,680,0,NA
"5499325","秀華","東京都",1820007,35.652196,139.567821,"京王線","柴崎駅",NA,NA,5,550,0,NA
"7488149","わ蔵 中目黒店","東京都",1530061,35.640665,139.70217,"東急東横線","中目黒駅",7,NA,NA,999,0,NA
"7405117","ラーメン春樹","東京都",2060033,35.624861,139.425548,"京王相模原線","京王多摩センター駅",2,NA,NA,900,0,NA
"7512463","J’sラーメン","東京都",1750082,35.786165,139.671141,"都営三田線","西台駅",3,NA,NA,1500,3,2.83333333333333
"6966883","一風堂 池袋店","東京都",1710022,35.7279,139.713516,"","",NA,NA,NA,1000,3,3
"7750308","麺菜 Regamen","東京都",1510051,35.67707,139.707674,"","",NA,NA,NA,950,0,NA
"7728912","はな火屋","東京都",1600023,35.69525,139.698097,"","",NA,NA,NA,850,3,3.83333333333333
"7276037","麺や 京水","東京都",1680073,35.669524,139.629537,"","",NA,NA,NA,800,1,4.5
"7702343","初代葱寅 御茶ノ水店","東京都",1010062,35.696075,139.764113,"","",NA,NA,NA,1000,0,NA
"6388641","三歩一","東京都",1690075,35.71326,139.70618,"ＪＲ","高田馬場駅",3,NA,NA,750,8,4.5625
"7482216","谷ラーメン","東京都",1000005,35.676609,139.764897,"ＪＲ","有楽町駅",4,NA,NA,1000,0,NA
"7512977","担々麺 辣椒漢 駒込店","東京都",1700003,35.73704,139.748963,"ＪＲ","駒込駅",1,NA,NA,1000,2,NA
"7484830","中華料理 銀座 ヤンヤン","東京都",1040061,35.670192,139.766932,"都営浅草線","東銀座駅",1,NA,NA,2000,1,4.5
"6513299","手作り餃子とラーメンのお店 GYUTON","東京都",1850011,35.703761,139.481346,"ＪＲ中央線","国分寺駅",5,NA,NA,800,1,3
"7236447","とんこつラーメン 博多風龍 神田西口店","東京都",1010047,35.691335,139.770197,"ＪＲ","神田駅",1,NA,NA,650,2,3
"7737313","一蘭 浅草六区店","東京都",1110032,35.714435,139.793539,"","",NA,NA,NA,1000,0,NA
"7379591","一蘭 中野店","東京都",1640001,35.707271,139.665438,"","",NA,NA,NA,1000,0,NA
"7487942","わ蔵 板橋本店","東京都",1730004,35.748719,139.71899,"都営三田線","新板橋駅",1,NA,NA,850,5,3.4
"7236457","とんこつラーメン 博多風龍 池袋東口店","東京都",1700013,35.731852,139.714363,"ＪＲ","池袋駅",3,NA,NA,650,2,NA
"7431564","桜吹雪が風に舞う 東大和店","東京都",2070013,35.742509,139.442567,"西武拝島線","東大和市駅",19,NA,NA,1200,0,NA
"7481115","中華料理 日光軒","東京都",1320035,35.713194,139.842008,"ＪＲ総武線","平井駅",11,NA,NA,2000,0,NA
"7302389","中国酒家 瑞華","東京都",1110032,35.718399,139.794564,"つくばエクスプレス","浅草駅",8,NA,NA,1500,0,NA
"7630300","旭川味噌ラーメン ばんから 池袋西口店","東京都",1710021,35.732589,139.710315,"地下鉄丸ノ内線","池袋駅",3,NA,NA,1000,5,4.25
"6272654","山手ラーメン 安庵 本郷店","東京都",1130033,35.709261,139.760094,"都営大江戸線","本郷三丁目駅",3,NA,NA,700,1,3
"5400198","チャイニーズレストラン 一番","東京都",1870024,35.722766,139.457428,"西武国分寺線","鷹の台駅",5,NA,NA,800,0,NA
"7481110","やきとり丸井","東京都",1100001,35.719227,139.766971,"地下鉄千代田線","根津駅",3,NA,NA,2200,0,NA
"7621391","名華園料理店","東京都",1070052,35.674291,139.737748,"地下鉄千代田線","赤坂駅",3,NA,NA,3000,0,NA
"3113796","らーめん 麺好","東京都",1640013,35.690866,139.669694,"地下鉄丸ノ内線","中野富士見町駅",3,NA,NA,750,0,NA
"6140899","中国酒家 大天門 八重洲","東京都",1040028,35.678168,139.769213,"ＪＲ","東京駅",2,NA,NA,4000,4,4.125
"7509809","仕事鶏 A（エース）","東京都",1010061,35.70121,139.753201,"ＪＲ中央線","水道橋駅",3,NA,NA,2500,0,NA
"6049033","神勢。","東京都",1130033,35.707379,139.763196,"地下鉄","本郷三丁目駅",4,NA,NA,800,0,NA
"6546104","浅草 醤油らーめん きび太郎","東京都",1110032,35.715413,139.792803,"","",NA,NA,NA,800,0,NA
"7501956","ホープ軒本舗 大塚店","東京都",1700004,35.731997,139.729424,"都電荒川線","大塚駅前駅",1,NA,NA,800,5,3.75
"7010229","麺や葵","東京都",1160013,35.729061,139.770509,"ＪＲ","日暮里駅",1,NA,NA,1000,2,4
"7229391","博多食堂 歌舞伎町店","東京都",1600021,35.694754,139.702686,"西武新宿線","西武新宿駅",4,NA,NA,1000,2,NA
"5496890","えぞ菊 戸塚店","東京都",1690051,35.711312,139.711303,"ＪＲ山手線","高田馬場駅",7,NA,NA,900,4,3.625
"6900304","志奈そば 田なか","東京都",1700013,35.730859,139.723457,"都電荒川線","向原駅",2,NA,NA,750,4,4
"6271385","東京とんこつラーメン　屯ちん　池袋本店","東京都",1710022,NA,NA,"山手線","池袋駅",5,NA,NA,800,11,3.77272727272727
"7372798","枝燦亭","東京都",1350051,35.658824,139.809262,"","",NA,NA,NA,3000,0,NA
"7753540","らぁ麺よりみち 伊豆大島","東京都",1000212,34.688068,139.440429,"","",NA,NA,NA,900,0,NA
"7541506","ら～めん いち","東京都",1920904,35.653148,139.339869,"ＪＲ","八王子駅",3,NA,NA,800,0,NA
"7288057","濱之家 入谷店","東京都",1210836,35.805775,139.766993,"日暮里・舎人ライナー","舎人駅",5,NA,NA,1000,10,3.83333333333333
"7498704","麺屋 大申 神保町店","東京都",1010051,35.696511,139.756431,"都営新宿線","神保町駅",2,NA,NA,1000,0,NA
"7595428","濱之家","東京都",1130031,35.720973,139.761845,"地下鉄千代田線","千駄木駅",6,NA,NA,1000,0,NA
