"ID","Name","Address","Latitude","Longitude","Line","Station","Walk","Budget","Pref","ScoreN","Score"
"5064734","麺工房おおにし","〒675-0019 兵庫県加古川市野口町水足130 加古川工業団地内",34.762982,134.869691,"","","",NA,"兵庫県",0,NA
"5657429","天下一品 福崎店","〒679-2203 兵庫県神崎郡福崎町南田原2994-1 ",34.946903,134.759776,"","","",NA,"兵庫県",0,NA
"7710653","中華そば カドヤ食堂 西宮ガーデンズ店","〒663-8204 兵庫県西宮市高松町14-2 阪急西宮ガーデンズ 1F",34.743854,135.359987,"阪急今津線","西宮北口駅","徒歩4",NA,"兵庫県",0,NA
"5508054","山神山人 大倉山店","〒650-0017 兵庫県神戸市中央区楠町5-4-25 西田ビル1F",34.682937,135.173348,"神戸市営西神・山手線","大倉山（兵庫県）駅","徒歩1",NA,"兵庫県",2,3.75
"7689290","麺屋 き八","〒654-0021 兵庫県神戸市須磨区平田町3-1-6 ",34.659794,135.133988,"神戸市営西神・山手線","板宿駅","徒歩1",NA,"兵庫県",0,NA
"6306286","天下一品 阪神尼崎店","〒660-0884 兵庫県尼崎市神田中通3-29 ",34.720182,135.414339,"阪神本線","尼崎〔阪神線〕駅","徒歩4",NA,"兵庫県",0,NA
"7382453","ラーメン横綱 阪急武庫之荘店","〒661-0035 兵庫県尼崎市武庫之荘1-1-1 阪急武庫之荘駅北改札外",34.751595,135.393137,"阪急神戸本線","武庫之荘駅","徒歩1",NA,"兵庫県",0,NA
"6191540","ラーメン桂  売布店","〒665-0867 兵庫県宝塚市売布東の町7-19 ",34.816423,135.363963,"阪急宝塚本線","売布神社駅","徒歩4",NA,"兵庫県",1,NA
"5062699","竹島そば店","〒652-0822 兵庫県神戸市兵庫区西出町2-17-16 ",34.674846,135.1785,"神戸市営海岸線","ハーバーランド駅","徒歩5",NA,"兵庫県",0,NA
"6928755","いっぽし","〒657-0035 兵庫県神戸市灘区友田町3-3-11 北山ビル 1F",34.711607,135.241032,"阪神本線","新在家駅","徒歩1",NA,"兵庫県",2,NA
"5508502","馬力軒 津名店","〒656-2131 兵庫県淡路市志筑3020 ",34.427424,134.899836,"バス（岩屋-洲本）","志筑駅","徒歩7",NA,"兵庫県",0,NA
"6725117","博多麺々 三田店","〒669-1529 兵庫県三田市中央町2-6 ",34.888818,135.22755,"神戸電鉄三田線","三田（兵庫県）駅","徒歩3",NA,"兵庫県",0,NA
"7056433","ラーメン虎と龍 板宿店","〒654-0025 兵庫県神戸市須磨区寺田町3-1-31 ",34.656911,135.137096,"神戸市営西神・山手線","板宿駅","徒歩4",NA,"兵庫県",0,NA
"7264495","油そば専門店 歌志軒 加古川ジョイパーク店","〒675-0027 兵庫県加古川市尾上町今福字大樋49-5 ",NA,NA,"","","",NA,"兵庫県",0,NA
"6515645","塩元帥 明石店","〒674-0083 兵庫県明石市魚住町住吉2-9-22 ",34.690624,134.904254,"山陽電鉄本線","山陽魚住駅","徒歩5",NA,"兵庫県",0,NA
"7105126","やまとラーメン香雲堂 芦屋店","〒659-0072 兵庫県芦屋市川西町3-22 ",34.730621,135.300182,"阪神本線","芦屋（阪神線）駅","徒歩7",850,"兵庫県",0,NA
"5898863","濃厚とんこつ醤油ラーメン 鶴亀家","〒670-0927 兵庫県姫路市駅前町316 ",34.829154,134.69203,"山陽電鉄本線","山陽姫路駅","徒歩3",NA,"兵庫県",0,NA
"7234688","賀正軒","〒658-0046 兵庫県神戸市東灘区御影本町4-1-8 ",34.711336,135.256501,"阪神本線","御影（阪神線）駅","徒歩6",NA,"兵庫県",0,NA
"7751931","さようの食堂","〒679-5341 兵庫県佐用郡佐用町横坂415-1 ",NA,NA,"","","",NA,"兵庫県",0,NA
"7671992","朱うさぎ","〒655-0016 兵庫県神戸市垂水区高丸7-2-12 ",34.639448,135.052901,"JR山陽本線（神戸-岡山）","垂水駅","徒歩16",NA,"兵庫県",0,NA
"5508348","麺屋 巧","〒664-0857 兵庫県伊丹市行基町3-16-9 ",34.778692,135.410207,"阪急伊丹線","伊丹（阪急線）駅","徒歩4",NA,"兵庫県",0,NA
"7133742","麺 ヒキュウ","〒657-0027 兵庫県神戸市灘区永手町3-4-19 嶋田パールハイツ1F",34.716521,135.239244,"JR東海道本線（米原-神戸）","六甲道駅","徒歩3",NA,"兵庫県",2,NA
"7632650","三豊麺 ～斬～ 宝塚中筋店","〒665-0873 兵庫県宝塚市長尾町1-16 ",34.812952,135.381556,"JR福知山線〔宝塚線〕","中山寺駅","徒歩11",NA,"兵庫県",0,NA
"6032378","希望軒 龍野店","〒679-4167 兵庫県たつの市龍野町富永788-1 ",34.854853,134.545475,"JR姫新線","本竜野駅","徒歩18",NA,"兵庫県",0,NA
"6771710","ホっポ屋 本店","〒673-0404 兵庫県三木市大村616-1 ",34.806413,134.965001,"神戸電鉄粟生線","大村（兵庫県）駅","徒歩11",NA,"兵庫県",1,4.5
"5508238","八光","〒660-0062 兵庫県尼崎市浜田町5-38 ",34.726071,135.399165,"阪神本線","尼崎センタープール前駅","徒歩13",NA,"兵庫県",0,NA
"5508552","らーめん八戒","〒669-6801 兵庫県美方郡新温泉町井土657 ",35.579827,134.489553,"","","",NA,"兵庫県",0,NA
"7070852","スタミナ祭ラーメン","〒669-1514 兵庫県三田市川除22-2 ",34.895547,135.222019,"神戸電鉄三田線","三田（兵庫県）駅","徒歩17",NA,"兵庫県",0,NA
"7536978","どうとんぼり 神座","〒661-0976 兵庫県尼崎市潮江1-3-1 あまがさきキューズモール145 e",34.733573,135.430437,"JR東海道本線（米原-神戸）","尼崎〔JR〕駅","徒歩5",NA,"兵庫県",0,NA
"7264234","天下一品 武庫之荘店","〒661-0035 兵庫県尼崎市武庫之荘1-2-7 ",34.751934,135.393898,"阪急神戸本線","武庫之荘駅","徒歩17",NA,"兵庫県",0,NA
"7346012","一味軒","〒652-0036 兵庫県神戸市兵庫区福原町32-11 ",NA,NA,"神戸市営西神・山手線","湊川公園駅","徒歩2",NA,"兵庫県",0,NA
"5508184","光正らぁめん","〒672-8049 兵庫県姫路市佃町39 ",34.814225,134.687,"山陽電鉄本線","手柄駅","徒歩12",NA,"兵庫県",1,3
"6906841","真っ赤なラーメン とまこ 三宮センタープラザ店","〒650-0021 兵庫県神戸市中央区三宮町1-9-1 三宮センタープラザB1F",34.691691,135.19225,"神戸高速鉄道東西線（三宮-西代）","神戸三宮〔阪急線〕駅","徒歩2",NA,"兵庫県",2,NA
"5508386","新在家ラーメン もんど","〒675-0101 兵庫県加古川市平岡町新在家273-8 ",NA,NA,"","","",NA,"兵庫県",0,NA
"6299621","ラーメン東大 尼崎西昆陽店","〒661-0047 兵庫県尼崎市西昆陽1-27-18 ",34.769659,135.380446,"阪急今津線","甲東園駅","徒歩4",NA,"兵庫県",6,3.3
"6102312","山神山人","〒651-2273 兵庫県神戸市西区糀台5-6-1 516",NA,NA,"神戸市営西神・山手線","西神中央駅","徒歩1",NA,"兵庫県",0,NA
"7710670","家系ラーメン 町田商店 伊丹中野店","〒664-0023 兵庫県伊丹市中野西3-109-1 ",34.787844,135.382748,"","","",NA,"兵庫県",0,NA
"5661451","希望軒 東加古川店","〒675-0101 兵庫県加古川市平岡町新在家40-1 ",34.740784,134.869884,"ＪＲ山陽本線（神戸-岡山）","東加古川駅","徒歩9",NA,"兵庫県",0,NA
"7399216","タンポポ","〒650-0001 兵庫県神戸市中央区加納町4-8-19 パルファンビル　1F",34.696427,135.192557,"神戸市営西神・山手線","三宮（地下鉄西神・山手線）駅","徒歩3",NA,"兵庫県",0,NA
"7726915","もっこすラーメン 今津店","〒663-8245 兵庫県西宮市津門呉羽町2-33 エレガンスシャトーバリジャン 1F",34.73186,135.351783,"阪急今津線","今津（阪急線）駅","徒歩1",NA,"兵庫県",0,NA
"5508413","一番","〒677-0053 兵庫県西脇市和布町190-33 ",34.979584,134.975541,"ＪＲ加古川線","新西脇駅","徒歩6",NA,"兵庫県",0,NA
"5508380","おかだラーメン","〒675-0036 兵庫県加古川市加古川町西河原34 1F-A",34.769424,134.822445,"ＪＲ加古川線","加古川駅","徒歩23",NA,"兵庫県",0,NA
"5508220","博多ラーメンげんこつ 武庫之荘店","〒661-0026 兵庫県尼崎市水堂町3-7-15 ",34.744413,135.395296,"阪急神戸本線","武庫之荘駅","徒歩12",NA,"兵庫県",0,NA
"6927335","銀麺","〒656-2121 兵庫県洲本市安乎町平安浦1979-1 ",34.391441,134.893779,"","","",800,"兵庫県",0,NA
"6359219","三吉らーめん","〒660-0076 兵庫県尼崎市大島1-11-28 ",34.730072,135.386505,"阪神本線","武庫川駅","徒歩18",NA,"兵庫県",0,NA
"7690818","西北ラーメン ひょんなことからはじめました","〒663-8034 兵庫県西宮市長田町1-15 ",34.747611,135.35901,"阪急今津線","西宮北口駅","徒歩3",NA,"兵庫県",0,NA
"7603630","とんこつ本舗 昴 イオンモール伊丹店","〒664-0847 兵庫県伊丹市藤ノ木1-1-1 3F",34.781751,135.423539,"JR福知山線〔宝塚線〕","伊丹（福知山線）駅","徒歩2",NA,"兵庫県",0,NA
"5508363","サカエラーメン","〒668-0311 兵庫県豊岡市但東町出合159 ",35.469167,134.949741,"","","",NA,"兵庫県",0,NA
"6964133","萬丸","〒670-0833 兵庫県姫路市大善町136 新町ビル1F",34.831418,134.709123,"ＪＲ播但線","京口駅","徒歩7",NA,"兵庫県",0,NA
"6371683","希望軒 和田山店","〒669-5262 兵庫県朝来市和田山町市御堂144-1 ",35.319565,134.84768,"ＪＲ播但線","竹田（兵庫県）駅","徒歩13",NA,"兵庫県",0,NA
"7656127","担担麺専門店 DAN DAN NOODLES．ENISHI","〒657-0846 兵庫県神戸市灘区岩屋北町5-2-32 サニーハイツ灘1F",34.704327,135.216674,"阪神本線","岩屋（阪神線）駅","徒歩1",NA,"兵庫県",0,NA
"5508072","一風堂 神戸元町店","〒650-0012 兵庫県神戸市中央区北長狭通4-3-24 ",34.691036,135.187777,"JR東海道本線（米原-神戸）","元町（東海道本線）駅","徒歩2",NA,"兵庫県",2,3.75
"6032376","希望軒 姫路市役所前店","〒670-0955 兵庫県姫路市安田4-63 ",34.817191,134.685314,"山陽電鉄本線","手柄駅","徒歩6",NA,"兵庫県",0,NA
"6359213","らーめん 天龍","〒653-0015 兵庫県神戸市長田区菅原通5-60 グレイスハイツ御蔵菅原1F",34.663725,135.154744,"神戸高速鉄道東西線（三宮-西代）","高速長田駅","徒歩5",NA,"兵庫県",0,NA
