"ID","Name","Address","Latitude","Longitude","Line","Station","Walk","Budget","Pref","ScoreN","Score"
"7076818","ラーメン 京龍","〒600-8389 京都府京都市下京区四条大宮町18-7 ",35.003041,135.749246,"京福嵐山本線","四条大宮駅","徒歩1",NA,"京都府",0,NA
"7746316","凡蔵屋 アル・プラザ木津店","〒619-0222 京都府木津川市相楽城西15 アル・プラザ木津1F",34.738592,135.791953,"","","",NA,"京都府",0,NA
"5506772","第一旭  福知山店","〒620-0000 京都府福知山市堀下高田2374-8 ",NA,NA,"","","",NA,"京都府",0,NA
"5174290","中華居酒屋ちゃいなや","〒615-0812 京都府京都市右京区西京極大門町20-25 ",34.990056,135.725594,"阪急京都本線","西京極駅","徒歩11",NA,"京都府",0,NA
"5405518","ラーメン桂","〒615-8085 京都府京都市西京区桂千代原町67 ",34.983148,135.695928,"阪急京都本線","桂駅","徒歩12",NA,"京都府",0,NA
"5506652","みそ膳 ぐっさん","〒601-8445 京都府京都市南区西九条菅田町27-1 ",34.973906,135.748359,"近鉄京都線","十条（近鉄線）駅","徒歩5",NA,"京都府",0,NA
"7337442","やまさんらーめん四条河原町店","〒600-0000 京都府京都市下京区河原町通四条下る2-稲荷町329 エリッツ四条河原町ビル1F",NA,NA,"","","",NA,"京都府",0,NA
"7056806","蓮 京阪伏見稲荷店","〒612-0012 京都府京都市伏見区深草一ノ坪町27-18 ",34.968229,135.769416,"京阪本線","伏見稲荷駅","徒歩1",NA,"京都府",0,NA
"6344385","池田屋 一乗寺店","〒606-8106 京都府京都市左京区高野玉岡町33-9 ",35.045326,135.78499,"叡山電鉄本線","一乗寺駅","徒歩5",NA,"京都府",0,NA
"6752853","ラーメン横綱 一乗寺店","〒606-8182 京都府京都市左京区一乗寺赤ノ宮町14-3 ",35.04171,135.78286,"叡山電鉄本線","茶山（京都府）駅","徒歩8",NA,"京都府",0,NA
"6361466","天下一品 知恩院前店","〒605-0063 京都府京都市東山区新門前通大和大路東入4丁目松原町272-5 ",35.005695,135.77785,"京都市営東西線","東山（京都府）駅","徒歩6",NA,"京都府",0,NA
"7500494","麺屋キラメキ京都三条綾部安国寺店","〒623-0116 京都府綾部市下八田町才ケ花35-6 ",35.317286,135.284794,"JR舞鶴線","淵垣駅","徒歩19",NA,"京都府",0,NA
"7221123","家系ラーメン 山下醤造","〒604-8381 京都府京都市中京区西ノ京職司町19 ",35.010327,135.742811,"JR山陰本線（京都-米子）","二条駅","徒歩2",NA,"京都府",1,4
"6296327","中華そば 萬福 京都駅前店","〒600-8235 京都府京都市下京区油小路通塩小路下ル東油小路町552-14 ",34.986216,135.754164,"JR奈良線","京都駅","徒歩5",NA,"京都府",0,NA
"6969468","ばんらい屋","〒612-0029 京都府京都市伏見区深草西浦町8-114-1 武一ビル1F",NA,NA,"","","",NA,"京都府",0,NA
