"S_ID","S_Name","L_ID","Pref","Zipcode","Address","Longitude","Latitude","Open","Close","S_Status","C_ID","L_Name","L_Name2","L_Color","L_Color2","L_Status","R_ID","C_Name","C_Name2","C_Name3","C_URL","C_Type","C_Status"
9952518,"八坂",99525,21,"501-4101","郡上市美並町上田字髭畑",136.944966,35.620186,NA,NA,0,184,"長良川鉄道越美南線","長良川鉄道越美南線",NA,NA,0,99,"長良川鉄道","長良川鉄道株式会社","長鉄","http://www.nagatetsu.co.jp/",0,0
3000202,"八幡",30002,23,"442-0857","豊川市八幡町野路",137.352113,34.82916,NA,NA,0,20,"名鉄豊川線","名鉄豊川線",NA,NA,0,30,"名古屋鉄道","名古屋鉄道株式会社","名鉄","http://www.meitetsu.co.jp/",2,0
9950604,"八幡",99506,22,"430-0918","浜松市中区八幡町１３９-４",137.73598,34.717012,NA,NA,0,173,"遠州鉄道鉄道線","遠州鉄道鉄道線",NA,NA,0,99,"遠州鉄道","遠州鉄道株式会社","遠鉄","http://www.entetsu.co.jp/",0,0
9960702,"八幡前",99607,26,"606-0022","京都市左京区岩倉三宅町２５",135.79241,35.066358,NA,NA,0,193,"叡山電鉄鞍馬線","叡山電鉄鞍馬線",NA,NA,0,99,"叡山電鉄","叡山電鉄株式会社","叡電","http://eizandensha.co.jp/",0,0
1120601,"八戸",11206,2,"039-1101","八戸市尻内町",141.431499,40.5092,NA,NA,0,2,"JR八戸線","JR八戸線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
9920607,"八戸",99206,2,"039-1101","八戸市尻内町",141.431499,40.5092,NA,NA,0,108,"青い森鉄道線","青い森鉄道線",NA,NA,0,99,"青い森鉄道","青い森鉄道株式会社","青い森鉄道","http://aoimorirailway.com/",0,0
9960301,"八日市",99603,25,"527-0011","東近江市八日市浜野町４８５",136.194582,35.114264,NA,NA,0,190,"近江鉄道八日市線","近江鉄道八日市線",NA,NA,0,99,"近江鉄道","近江鉄道株式会社","近江鉄道","http://www.ohmitetudo.co.jp/",0,0
1172029,"八次",11720,34,"728-0017","三次市南畑敷町",132.878805,34.802244,NA,NA,0,4,"JR福塩線","JR福塩線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0
1131110,"八王子",11311,13,"192-0083","東京都八王子市旭町1-1",139.338998,35.655555,NA,NA,0,2,"JR中央本線(東京～塩尻)","JR中央本線(東京～塩尻)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
1131230,"八王子",11312,13,"192-0083","東京都八王子市旭町1-1",139.338998,35.655555,NA,NA,0,2,"JR中央線(快速)","JR中央線(快速)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
1131701,"八王子",11317,13,"192-0083","東京都八王子市旭町1-1",139.338998,35.655555,NA,NA,0,2,"JR八高線(八王子～高麗川)","JR八高線(八王子～高麗川)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
1132816,"八王子",11328,13,"192-0083","東京都八王子市旭町1-1",139.338998,35.655555,NA,NA,0,2,"JR成田エクスプレス","JR成田エクスプレス",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
9951302,"八田",99513,23,"454-0877","名古屋市中川区八田町字下長田",136.853278,35.148986,NA,NA,0,179,"名古屋市営地下鉄東山線","名古屋市営地下鉄東山線","FFCC00","菜種色",0,99,"名古屋市交通局","名古屋市交通局","名古屋市交通局","http://www.kotsu.city.nagoya.jp/",0,0
9951209,"八草",99512,23,"470-0356","豊田市八草町字石坂",137.106366,35.176623,NA,NA,0,178,"リニモ","東部丘陵線",NA,NA,0,99,"愛知高速交通","愛知高速交通株式会社","愛知高速交通","http://www.linimo.jp/",0,0
3300204,"六地蔵",33002,26,"612-8007","京都市伏見区桃山町因幡2",135.793322,34.932017,NA,NA,0,23,"京阪宇治線","京阪宇治線",NA,NA,0,33,"京阪電鉄","京阪電気鉄道株式会社","京阪","http://www.keihan.co.jp/",2,0
9961101,"六地蔵",99611,26,"611-0000","京都府宇治市六地蔵奈良町",135.796616,34.934233,NA,NA,0,195,"京都市営地下鉄東西線","京都市営地下鉄東西線",NA,NA,0,99,"京都市交通局","京都市交通局","京都市交通局","http://www.city.kyoto.lg.jp/kotsu/",0,0
9940201,"六日町",99402,15,"949-6600","南魚沼市六日町",138.875872,37.067065,NA,NA,0,155,"北越急行ほくほく線","北越急行ほくほく線",NA,NA,0,99,"北越急行","北越急行株式会社","北越急行","http://www.hokuhoku.co.jp/",0,0
9930124,"六本木",99301,13,"106-0032","港区六本木６-１-２５",139.731567,35.663921,NA,NA,0,119,"都営大江戸線","都営大江戸線",NA,NA,0,99,"東京都交通局","東京都交通局","東京都交通局","http://www.kotsu.metro.tokyo.jp/",0,0
3001608,"六軒",30016,21,"504-0905","各務原市蘇原六軒町４丁目",136.861554,35.40105,NA,NA,0,20,"名鉄各務原線","名鉄各務原線",NA,NA,0,30,"名古屋鉄道","名古屋鉄道株式会社","名鉄","http://www.meitetsu.co.jp/",2,0
1161301,"兵庫",11613,28,"652-0897","神戸市兵庫区駅南通５丁目",135.164706,34.668343,NA,NA,0,4,"JR山陽本線(兵庫～和田岬)","JR山陽本線(兵庫～和田岬)",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0
3001006,"内海",30010,23,"470-3321","知多郡南知多町大字内海字先苅１７１-４",136.875544,34.744631,NA,NA,0,20,"名鉄知多新線","名鉄知多新線",NA,NA,0,30,"名古屋鉄道","名古屋鉄道株式会社","名鉄","http://www.meitetsu.co.jp/",2,0
3300401,"出町柳",33004,26,"606-8205","京都市左京区田中上柳町３２-１",135.772519,35.029654,NA,NA,0,23,"京阪鴨東線","京阪鴨東線",NA,NA,0,33,"京阪電鉄","京阪電気鉄道株式会社","京阪","http://www.keihan.co.jp/",2,0
9960601,"出町柳",99606,26,"606-8205","京都市左京区田中上柳町３２-１",135.773286,35.030484,NA,NA,0,193,"叡山電鉄叡山本線","叡山電鉄叡山本線",NA,NA,0,99,"叡山電鉄","叡山電鉄株式会社","叡電","http://eizandensha.co.jp/",0,0
1111922,"函館",99108,1,"040-0063","北海道函館市若松町",140.726413,41.773709,NA,NA,0,248,"道南いさりび鉄道線","道南いさりび鉄道線",NA,NA,0,99,"道南いさりび鉄道","道南いさりび鉄道株式会社","道南いさりび","http://www.shr-isaribi.jp",0,0
9910603,"函館アリーナ前",99106,1,"042-0932","函館市湯川町１-３２",140.782006,41.782065,NA,NA,0,102,"函館市電５系統","函館市電５系統",NA,NA,0,99,"函館市交通局","函館市交通局","函館市電","http://www.city.hakodate.hokkaido.jp/transport/",0,0
9910617,"函館駅前",99106,1,"040-0063","函館市若松町１５番",140.727997,41.77264,NA,NA,0,102,"函館市電５系統","函館市電５系統",NA,NA,0,99,"函館市交通局","函館市交通局","函館市電","http://www.city.hakodate.hokkaido.jp/transport/",0,0
2400125,"分倍河原",24001,13,"183-0021","府中市片町２丁目",139.468798,35.668493,NA,NA,0,14,"京王線","京王線",NA,NA,0,24,"京王電鉄","京王電鉄株式会社","京王","http://www.keio.co.jp/",2,0
3000510,"刈谷",30005,23,"448-0028","刈谷市桜町１丁目",137.008642,34.990884,NA,NA,0,20,"名鉄三河線","名鉄三河線",NA,NA,0,30,"名古屋鉄道","名古屋鉄道株式会社","名鉄","http://www.meitetsu.co.jp/",2,0
9963728,"別府",99637,28,"675-0123","加古川市別府町朝日町",134.850702,34.730206,NA,NA,0,206,"山陽電鉄本線","山陽電鉄本線","F45757","赤",0,99,"山陽電気鉄道","山陽電気鉄道株式会社","山陽電車","http://www.sanyo-railway.co.jp/",3,0
9990710,"別府",99907,40,"814-0104","福岡市城南区別府",130.369629,33.57417,NA,NA,0,231,"福岡市営地下鉄七隈線","福岡市営地下鉄七隈線",NA,NA,0,99,"福岡市交通局","福岡市交通局","福岡市交通局","http://subway.city.fukuoka.lg.jp/",0,0
9971603,"別院前",99716,34,"730-0803","広島市中区広瀬北町",132.449241,34.404245,NA,NA,0,222,"広電８号線(横川線)","広電８号線(横川線)",NA,NA,0,99,"広島電鉄","広島電鉄株式会社","広電","http://www.hiroden.co.jp/",0,0
1122401,"前谷地",11224,4,"987-1101","石巻市前谷地",141.194345,38.512187,NA,NA,0,2,"JR気仙沼線","JR気仙沼線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
1163201,"加古川",11632,28,"675-0065","加古川市加古川町篠原町",134.839447,34.767666,NA,NA,0,4,"JR加古川線","JR加古川線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0
3200509,"加太",32005,30,"640-0103","和歌山市加太１０３８-１",135.080773,34.275283,NA,NA,0,22,"南海加太線","南海加太線",NA,NA,0,32,"南海電鉄","南海電気鉄道株式会社","南海","http://www.nankai.co.jp/",2,0
3000159,"加納",30001,21,"500-8402","岐阜市竜田町９丁目",136.765984,35.405209,NA,NA,0,20,"名鉄名古屋本線","名鉄名古屋本線",NA,NA,0,30,"名古屋鉄道","名古屋鉄道株式会社","名鉄","http://www.meitetsu.co.jp/",2,0
1150912,"加茂",11509,26,"619-1152","木津川市加茂町里",135.869609,34.752575,NA,NA,0,4,"JR関西本線(亀山～加茂)","JR関西本線(亀山～加茂)",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0
1160701,"加茂",11607,26,"619-1152","木津川市加茂町里",135.869609,34.752575,NA,NA,0,4,"大和路線","JR関西本線(加茂～ＪＲ難波)",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0
3101505,"加茂",31015,24,"517-0041","鳥羽市岩倉町大野４７０-３",136.846562,34.444164,NA,NA,0,21,"近鉄志摩線","近鉄志摩線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0
9992326,"動植物園入口",99923,43,"862-0908","熊本市新生１丁目地先",130.754707,32.78051,NA,NA,0,241,"熊本市電Ｂ系統","熊本市電Ｂ系統",NA,NA,0,99,"熊本市交通局","熊本市交通局","熊本市交通局","http://www.kotsu-kumamoto.jp/",0,0
9962309,"動物園前",99623,27,"557-0002","大阪市西成区太子１-６-１２",135.504413,34.648815,NA,NA,0,249,"大阪メトロ堺筋線","高速電気軌道第6号線","814721","マルーン",0,99,"Osaka Metro","大阪市高速電気軌道株式会社","大阪メトロ","http://www.osakametro.co.jp",2,0
9980906,"勝山町",99809,38,"790-0878","松山市勝山町２",132.774818,33.841709,NA,NA,0,226,"伊予鉄道環状線","伊予鉄道２系統",NA,NA,0,99,"伊予鉄道","伊予鉄道株式会社","伊予鉄","http://www.iyotetsu.co.jp/",0,0
9981006,"勝山町",99810,38,"790-0878","松山市勝山町２",132.774818,33.841709,NA,NA,0,226,"伊予鉄道市駅線","伊予鉄道３系統",NA,NA,0,99,"伊予鉄道","伊予鉄道株式会社","伊予鉄","http://www.iyotetsu.co.jp/",0,0
9981108,"勝山町",99811,38,"790-0878","松山市勝山町２",132.774818,33.841709,NA,NA,0,226,"伊予鉄道松山駅前線","伊予鉄道５系統",NA,NA,0,99,"伊予鉄道","伊予鉄道株式会社","伊予鉄","http://www.iyotetsu.co.jp/",0,0
9951006,"勝川",99510,23,"486-0931","春日井市松新町６丁目",136.952734,35.227821,NA,NA,0,176,"東海交通事業城北線","東海交通事業城北線",NA,NA,0,99,"東海交通事業","株式会社東海交通事業","東海交通事業","http://www.tkj-i.co.jp/",0,0
9931509,"勝田",99315,8,"312-0045","ひたちなか市勝田中央",140.524482,36.394033,NA,NA,0,129,"ひたちなか海浜鉄道湊線","ひたちなか海浜鉄道湊線",NA,NA,0,99,"ひたちなか海浜鉄道","ひたちなか海浜鉄道株式会社","ひたちなか海浜鉄道","http://www.hitachinaka-rail.co.jp/",0,0
1123174,"北上",11231,3,"024-0061","北上市大通り１丁目",141.121221,39.281196,NA,NA,0,2,"JR東北本線(黒磯～利府・盛岡)","JR東北本線(黒磯～利府・盛岡)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
9921406,"北仙台",99214,4,"981-0913","仙台市青葉区昭和町",140.868899,38.28245,NA,NA,0,115,"仙台市営地下鉄南北線","仙台市営地下鉄南北線",NA,NA,0,99,"仙台市交通局","仙台市交通局","仙台市交通局","http://www.kotsu.city.sendai.jp/",0,0
2100209,"北千住",21002,13,"120-0026","足立区千住旭町",139.805564,35.749891,NA,NA,0,11,"東武伊勢崎線","東武伊勢崎線",NA,NA,0,21,"東武鉄道","東武鉄道株式会社","東武","http://www.tobu.co.jp/",2,0
2800301,"北千住",28003,13,"120-0026","足立区千住旭町",139.804276,35.748916,NA,NA,0,18,"東京メトロ日比谷線","東京メトロ日比谷線","89A1AD","シルバー",0,28,"東京メトロ","東京地下鉄株式会社","東京メトロ","http://www.tokyometro.jp/",2,0
2800503,"北千住",28005,13,"120-0026","足立区千住旭町",139.804276,35.748916,NA,NA,0,18,"東京メトロ千代田線","東京メトロ千代田線","009933","グリーン",0,28,"東京メトロ","東京地下鉄株式会社","東京メトロ","http://www.tokyometro.jp/",2,0
9930905,"北千住",99309,13,"120-0026","足立区千住旭町",139.805092,35.74949,NA,NA,0,123,"つくばエクスプレス","首都圏新都市鉄道つくばエクスプレス",NA,NA,0,99,"首都圏新都市鉄道","首都圏新都市鉄道株式会社","首都圏新都市鉄道","http://www.mir.co.jp/",0,0
9953220,"北大垣",99532,21,"503-0023","大垣市笠木町７６-３",136.601979,35.375349,NA,NA,0,189,"養老鉄道養老線","養老鉄道養老線",NA,NA,0,99,"養老鉄道","養老鉄道株式会社","養老鉄道","http://www.yororailway.co.jp/",0,0
1180821,"北宇和島",11808,38,"798-0024","宇和島市伊吹町北通り",132.569643,33.239442,NA,NA,0,5,"しまんとグリーンライン","JR予土線",NA,NA,0,11,"JR四国","四国旅客鉄道株式会社","JR四国","http://www.jr-shikoku.co.jp/",1,0
9933010,"北山",99330,9,"321-4301","真岡市西田井",140.067708,36.455665,NA,NA,0,143,"真岡鐵道真岡線","真岡鐵道真岡線",NA,NA,0,99,"真岡鐵道","真岡鐵道株式会社","真岡鐵道","http://www.moka-railway.co.jp/",0,0
9961003,"北山",99610,26,"603-8053","京都市北区上賀茂岩ケ垣内町",135.766329,35.051277,NA,NA,0,195,"京都市営地下鉄烏丸線","京都市営地下鉄烏丸線",NA,NA,0,99,"京都市交通局","京都市交通局","京都市交通局","http://www.city.kyoto.lg.jp/kotsu/",0,0
9981830,"北山",99818,39,"781-2100","吾川郡いの町北山",133.438504,33.549425,NA,NA,0,228,"伊野線","土佐電鉄伊野線",NA,NA,0,99,"土佐電気鉄道","土佐電気鉄道株式会社","土佐電","http://www.tosaden.co.jp/",0,0
1121720,"北山形",11217,6,"990-0057","山形市宮町１丁目",140.332658,38.265902,NA,NA,0,2,"JR仙山線","JR仙山線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
1121802,"北山形",11218,6,"990-0057","山形市宮町１丁目",140.332658,38.265902,NA,NA,0,2,"フルーツライン左沢線","JR左沢線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
9934306,"北山田",99343,14,"224-0021","横浜市都筑区北山田１丁目６番先",139.592258,35.561077,NA,NA,0,130,"グリーンライン","横浜市高速鉄道4号線",NA,NA,0,99,"横浜市交通局","横浜市交通局","横浜市交通局","http://www.city.yokohama.lg.jp/koutuu/",0,0
9990807,"北方",99908,40,"802-0841","北九州市小倉南区北方３",130.878039,33.84908,NA,NA,0,232,"北九州モノレール","北九州高速鉄道",NA,NA,0,99,"北九州高速鉄道","北九州高速鉄道株式会社","北九州モノレール","http://www.kitakyushu-monorail.co.jp/",0,0
9953225,"北池野",99532,21,"503-2417","揖斐郡池田町本郷１５１５",136.573673,35.44335,NA,NA,0,189,"養老鉄道養老線","養老鉄道養老線",NA,NA,0,99,"養老鉄道","養老鉄道株式会社","養老鉄道","http://www.yororailway.co.jp/",0,0
9971806,"北河内",99718,35,"740-0306","岩国市大字天尾字高原瀬",132.064519,34.176011,NA,NA,0,223,"錦川清流線","錦川鉄道錦川清流線",NA,NA,0,99,"錦川鉄道","錦川鉄道株式会社","錦川鉄道","http://nishikigawa.com/",0,0
3300139,"北浜",33001,27,"541-0041","大阪市中央区北浜１-８-１６",135.50683,34.691799,NA,NA,0,23,"京阪本線","京阪本線",NA,NA,0,33,"京阪電鉄","京阪電気鉄道株式会社","京阪","http://www.keihan.co.jp/",2,0
9962304,"北浜",99623,27,"541-0041","大阪市中央区北浜１-８-１６",135.506634,34.691588,NA,NA,0,249,"大阪メトロ堺筋線","高速電気軌道第6号線","814721","マルーン",0,99,"Osaka Metro","大阪市高速電気軌道株式会社","大阪メトロ","http://www.osakametro.co.jp",2,0
9981714,"北浦",99817,39,"780-0000","高知市大津字北浦",133.603728,33.57376,NA,NA,0,228,"ごめん線","土佐電鉄ごめん線",NA,NA,0,99,"土佐電気鉄道","土佐電気鉄道株式会社","土佐電","http://www.tosaden.co.jp/",0,0
9991806,"北熊本",99918,43,"861-8072","熊本市室園町２５５",130.721981,32.827492,NA,NA,0,237,"熊本電鉄上熊本線","熊本電鉄上熊本線",NA,NA,0,99,"熊本電気鉄道","熊本電気鉄道株式会社","熊本電気鉄道","http://www.kumamotodentetsu.co.jp/",0,0
9953223,"北神戸",99532,21,"503-2306","安八郡神戸町大字北一色字別当野５７５-２",136.59441,35.430013,NA,NA,0,189,"養老鉄道養老線","養老鉄道養老線",NA,NA,0,99,"養老鉄道","養老鉄道株式会社","養老鉄道","http://www.yororailway.co.jp/",0,0
9933804,"北習志野",99338,12,"274-0063","船橋市習志野台３-１-１",140.04236,35.721674,NA,NA,0,150,"東葉高速線","東葉高速鉄道東葉高速線",NA,NA,0,99,"東葉高速鉄道","東葉高速鉄道株式会社","東葉高速鉄道","http://www.toyokosoku.co.jp/",0,0
9910733,"北見",99107,1,"090-0040","北見市大通西１丁目",143.898167,43.805504,NA,NA,2,103,"ふるさと銀河線","北海道ちほく高原鉄道ふるさと銀河線",NA,NA,2,99,"北海道ちほく高原鉄道","北海道ちほく高原鉄道株式会社","北海道ちほく高原鉄道",NA,0,2
