"S_ID","S_Name","L_ID","Pref","Zipcode","Address","Longitude","Latitude","Open","Close","S_Status","C_ID","L_Name","L_Name2","L_Color","L_Color2","L_Status","R_ID","C_Name","C_Name2","C_Name3","C_URL","C_Type","C_Status","NN_Index","Name","Company","Line","TypeS","TypeC","P2011","P2012","P2013","P2014","P2015","P2016","P2017","Diff"
9960307,"近江八幡",99603,25,"523-0891","近江八幡市鷹飼町",136.102812,35.12241,NA,NA,0,190,"近江鉄道八日市線","近江鉄道八日市線",NA,NA,0,99,"近江鉄道","近江鉄道株式会社","近江鉄道","http://www.ohmitetudo.co.jp/",0,0,9265,"近江八幡","近江鉄道","八日市線",12,4,3970,4047,4102,4163,4264,4407,4410,"O"
1141510,"近江塩津",11415,25,"529-0706","滋賀県長浜市西浅井町余245",136.151236,35.53978,NA,NA,0,4,"JR北陸本線(米原～金沢)","JR北陸本線(米原～金沢)",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,9268,"近江塩津","西日本旅客鉄道","北陸線",11,2,350,409,412,418,406,382,413,"O"
1160522,"近江塩津",11605,25,"529-0706","滋賀県長浜市西浅井町余245",136.151236,35.53978,NA,NA,0,4,"JR湖西線","JR湖西線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,9268,"近江塩津","西日本旅客鉄道","北陸線",11,2,350,409,412,418,406,382,413,"O"
3300616,"近江神宮前",33006,25,"520-0027","大津市錦織２-７-１６",135.855807,35.028194,NA,NA,0,23,"京阪石山坂本線","京阪石山坂本線",NA,NA,0,33,"京阪電鉄","京阪電気鉄道株式会社","京阪","http://www.keihan.co.jp/",2,0,9269,"近江神宮前","京阪電気鉄道","石山坂本線",21,4,0,0,0,0,0,1492,1358,"O"
1160513,"近江舞子",11605,25,"520-0502","大津市南小松",135.959294,35.236342,NA,NA,0,4,"JR湖西線","JR湖西線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,9270,"近江舞子","西日本旅客鉄道","湖西線",11,2,1609,1552,1541,1450,1478,1490,1510,"O"
1150310,"近江長岡",11503,25,"521-0242","米原市長岡",136.373775,35.359307,NA,NA,0,3,"JR東海道本線(岐阜～美濃赤坂・米原)","JR東海道本線(岐阜～美濃赤坂・米原)",NA,NA,0,11,"JR東海","東海旅客鉄道株式会社","JR東海","http://jr-central.co.jp/",1,0,9271,"近江長岡","東海旅客鉄道","東海道線",11,2,0,0,0,0,0,0,0,"O"
1160515,"近江高島",11605,25,"520-1121","高島市勝野",136.010374,35.292657,NA,NA,0,4,"JR湖西線","JR湖西線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,9272,"近江高島","西日本旅客鉄道","湖西線",11,2,1685,1651,1665,1562,1588,1618,1659,"O"
1133832,"近津",11338,7,"963-5671","東白川郡棚倉町大字寺山",140.393699,37.000487,NA,NA,0,2,"JR水郡線","JR水郡線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,9273,"近津","東日本旅客鉄道","水郡線",11,2,0,0,0,0,0,0,0,"O"
1172009,"近田",11720,34,"720-1133","福山市駅家町大字近田",133.31096,34.54627,NA,NA,0,4,"JR福塩線","JR福塩線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,9274,"近田","西日本旅客鉄道","福塩線",11,2,390,376,413,420,410,422,427,"O"
9961703,"近義の里",99617,27,"597-0084","貝塚市鳥羽２７６",135.362892,34.436903,NA,NA,0,199,"水間鉄道水間線","水間鉄道水間線",NA,NA,0,99,"水間鉄道","水間鉄道株式会社","水鉄","http://www.suitetsu.com/",0,0,9275,"近義の里","水間鉄道","水間線",12,4,196,190,232,244,247,243,243,"O"
3100520,"近鉄下田",31005,29,"639-0231","香芝市下田西１-７-１４",135.704033,34.541478,NA,NA,0,21,"近鉄大阪線","近鉄大阪線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0,9276,"近鉄下田","近畿日本鉄道","大阪線",12,4,4450,4544,4544,4544,4630,4630,4630,"O"
3102507,"近鉄丹波橋",31025,26,"612-0072","京都市伏見区桃山筒井伊賀東町４５",135.766262,34.938299,NA,NA,0,21,"近鉄京都線","近鉄京都線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0,9277,"近鉄丹波橋","近畿日本鉄道","京都線",12,4,47904,46534,46534,46534,46795,46795,46795,"O"
3100509,"近鉄八尾",31005,27,"581-0802","八尾市北本町２-１５３-２",135.603591,34.62978,NA,NA,0,21,"近鉄大阪線","近鉄大阪線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0,9278,"近鉄八尾","近畿日本鉄道","大阪線",12,4,32823,34353,34353,34353,35762,35762,35762,"O"
3102705,"近鉄八田",31027,23,"453-0856","名古屋市中村区並木２-３３３",136.854458,35.149587,NA,NA,0,21,"近鉄名古屋線","近鉄名古屋線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0,9279,"近鉄八田","近畿日本鉄道","名古屋線",12,4,3350,3404,3404,3404,3792,3792,3792,"O"
3102701,"近鉄名古屋",31027,23,"450-0002","名古屋市中村区名駅１-２-２",136.883855,35.169191,NA,NA,0,21,"近鉄名古屋線","近鉄名古屋線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0,9280,"近鉄名古屋","近畿日本鉄道","名古屋線",12,4,106149,102687,102687,102687,106751,106751,106751,"O"
3100801,"近鉄四日市",31008,24,"510-0075","四日市市安島１-１-５６",136.618352,34.966495,NA,NA,0,21,"近鉄湯の山線","近鉄湯の山線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0,9281,"近鉄四日市","近畿日本鉄道","湯の山線",12,4,0,0,0,0,0,0,0,"O"
3102721,"近鉄四日市",31027,24,"510-0075","四日市市安島１-１-５６",136.618352,34.966495,NA,NA,0,21,"近鉄名古屋線","近鉄名古屋線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0,9281,"近鉄四日市","近畿日本鉄道","湯の山線",12,4,0,0,0,0,0,0,0,"O"
3102019,"近鉄奈良",31020,29,"630-8215","奈良市東向中町２９",135.827472,34.684323,NA,NA,0,21,"近鉄奈良線","近鉄奈良線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0,9283,"近鉄奈良","近畿日本鉄道","奈良線",12,4,67761,51147,51147,51147,54727,54727,54727,"O"
3102528,"近鉄奈良",31025,29,"630-8215","奈良市東向中町２９",135.827472,34.684323,NA,NA,0,21,"近鉄京都線","近鉄京都線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0,9283,"近鉄奈良","近畿日本鉄道","奈良線",12,4,67761,51147,51147,51147,54727,54727,54727,"O"
3102519,"近鉄宮津",31025,26,"610-0314","京田辺市宮津灰崎３-１",135.787391,34.791453,NA,NA,0,21,"近鉄京都線","近鉄京都線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0,9284,"近鉄宮津","近畿日本鉄道","京都線",12,4,431,404,404,404,390,390,390,"O"
3102717,"近鉄富田",31027,24,"510-8014","四日市市富田１-２６-１９",136.64934,35.006491,NA,NA,0,21,"近鉄名古屋線","近鉄名古屋線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0,9286,"近鉄富田","三岐鉄道","近鉄連絡線",12,4,0,0,0,0,7144,7002,6966,"O"
9952801,"近鉄富田",99528,24,"510-8014","四日市市富田１-２６-１９",136.64934,35.006491,NA,NA,0,186,"三岐鉄道三岐線","三岐鉄道三岐線",NA,NA,0,99,"三岐鉄道","三岐鉄道株式会社","三岐鉄道","http://www.sangirail.co.jp/",0,0,9286,"近鉄富田","三岐鉄道","近鉄連絡線",12,4,0,0,0,0,7144,7002,6966,"O"
3102711,"近鉄弥富",31027,23,"498-0026","弥富市鯏浦町西前新田５１",136.727638,35.113634,NA,NA,0,21,"近鉄名古屋線","近鉄名古屋線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0,9287,"近鉄弥富","近畿日本鉄道","名古屋線",12,4,11187,11374,11374,11374,11762,11762,11762,"O"
3101804,"近鉄御所",31018,29,"639-2200","御所市１８０-１",135.732496,34.46468,NA,NA,0,21,"近鉄御所線","近鉄御所線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0,9288,"近鉄御所","近畿日本鉄道","御所線",12,4,3938,3819,3819,3819,3430,3430,3430,"O"
3101802,"近鉄新庄",31018,29,"639-2111","葛城市柿本１５７-４",135.727338,34.489105,NA,NA,0,21,"近鉄御所線","近鉄御所線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0,9289,"近鉄新庄","近畿日本鉄道","御所線",12,4,2529,2490,2490,2490,2487,2487,2487,"O"
3100102,"近鉄日本橋",31001,27,"542-0073","大阪市中央区日本橋１-１８-１４",135.505818,34.666949,NA,NA,0,21,"近鉄難波線","近鉄難波線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0,5204,"日本橋","大阪市","6号線(堺筋線)",21,3,0,0,0,0,0,0,0,""
3102708,"近鉄蟹江",31027,23,"497-0033","海部郡蟹江町大字蟹江本町字チの割３６",136.794139,35.129739,NA,NA,0,21,"近鉄名古屋線","近鉄名古屋線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0,9291,"近鉄蟹江","近畿日本鉄道","名古屋線",12,4,12182,11979,11979,11979,12304,12304,12304,"O"
3100205,"近鉄郡山",31002,29,"639-1007","大和郡山市南郡山町２３２",135.780756,34.646041,NA,NA,0,21,"近鉄橿原線","近鉄橿原線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0,9292,"近鉄郡山","近畿日本鉄道","橿原線",12,4,19029,18765,18765,18765,18377,18377,18377,"O"
3102712,"近鉄長島",31027,24,"511-1143","桑名市長島町西外面１６４８",136.696162,35.097721,NA,NA,0,21,"近鉄名古屋線","近鉄名古屋線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0,9293,"近鉄長島","近畿日本鉄道","名古屋線",12,4,2462,2739,2739,2739,2803,2803,2803,"O"
1170911,"迫川",11709,33,"709-1211","岡山市灘崎町迫川",133.879394,34.536484,NA,NA,0,4,"JR宇野線","JR宇野線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,9294,"迫川","西日本旅客鉄道","宇野線",11,2,453,465,508,514,504,488,452,"O"
1110506,"追分",11105,1,"059-1931","勇払郡安平町追分中央",141.810678,42.873316,NA,NA,0,1,"JR室蘭本線(苫小牧～岩見沢)","JR室蘭本線(苫小牧～岩見沢)",NA,NA,0,11,"JR北海道","北海道旅客鉄道株式会社","JR北海道","http://www.jrhokkaido.co.jp/",1,0,9299,"追分","北海道旅客鉄道","室蘭線",11,2,576,554,556,540,530,522,532,"O"
1111002,"追分",11110,1,"059-1931","勇払郡安平町追分中央",141.810678,42.873316,NA,NA,0,1,"JR石勝線","JR石勝線",NA,NA,0,11,"JR北海道","北海道旅客鉄道株式会社","JR北海道","http://www.jrhokkaido.co.jp/",1,0,9299,"追分","北海道旅客鉄道","室蘭線",11,2,576,554,556,540,530,522,532,"O"
1120231,"追分",11202,5,"010-0126","秋田市金足追分",140.05781,39.809925,NA,NA,0,2,"JR奥羽本線(新庄～青森)","JR奥羽本線(新庄～青森)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,9298,"追分","東日本旅客鉄道","男鹿線",11,2,0,0,0,0,0,0,0,"O"
1121501,"追分",11215,5,"010-0126","秋田市金足追分",140.05781,39.809925,NA,NA,0,2,"JR男鹿線","JR男鹿線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,9298,"追分","東日本旅客鉄道","男鹿線",11,2,0,0,0,0,0,0,0,"O"
3101306,"追分",31013,24,"510-0882","四日市市追分３-３-１９",136.596174,34.933931,NA,NA,0,247,"内部線","内部線",NA,NA,0,99,"四日市あすなろう鉄道","四日市あすなろう鉄道株式会社","あすてつ",NA,0,0,9296,"追分","四日市あすなろう鉄道","内部線",12,5,989,968,968,968,968,968,0,"O"
3300704,"追分",33007,25,"520-0064","大津市追分町６-２６",135.837528,34.991445,NA,NA,0,23,"京阪京津線","京阪京津線",NA,NA,0,33,"京阪電鉄","京阪電気鉄道株式会社","京阪","http://www.keihan.co.jp/",2,0,9295,"追分","京阪電気鉄道","京津線",21,4,0,0,0,0,0,1777,1511,"O"
9941906,"追分口",99419,18,"910-0826","福井市上中町１３字１-４",136.261507,36.082478,NA,NA,0,167,"えちぜん鉄道勝山永平寺線","えちぜん鉄道勝山永平寺線",NA,NA,0,99,"えちぜん鉄道","えちぜん鉄道株式会社","えち鉄","http://www.echizen-tetudo.co.jp/",0,0,9301,"追分口","えちぜん鉄道","勝山永平寺線",12,5,84,88,107,97,97,92,90,"O"
2700140,"追浜",27001,14,"237-0064","横須賀市追浜町３-３",139.624905,35.315461,NA,NA,0,17,"京急本線","京急本線",NA,NA,0,27,"京急電鉄","京浜急行電鉄株式会社","京急","http://www.keikyu.co.jp/",2,0,9302,"追浜","京浜急行電鉄","本線",12,4,39893,39997,40008,40008,41160,41978,42366,"O"
1120423,"追良瀬",11204,2,"038-2413","西津軽郡深浦町大字追良瀬",139.970298,40.686114,NA,NA,0,2,"JR五能線","JR五能線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,9303,"追良瀬","東日本旅客鉄道","五能線",11,2,0,0,0,0,0,0,0,"O"
2100427,"逆井",21004,12,"277-0042","柏市逆井８４８",139.983812,35.823336,NA,NA,0,11,"東武野田線","東武野田線",NA,NA,0,21,"東武鉄道","東武鉄道株式会社","東武","http://www.tobu.co.jp/",2,0,9304,"逆井","東武鉄道","野田線",12,4,13864,13962,14222,14040,14411,14358,14406,"O"
3400408,"逆瀬川",34004,28,"665-0035","宝塚市逆瀬川２-１-１７",135.350707,34.797181,NA,NA,0,24,"阪急今津線","阪急今津線",NA,NA,0,34,"阪急電鉄","阪急電鉄株式会社","阪急","http://rail.hankyu.co.jp/",2,0,9305,"逆瀬川","阪急電鉄","今津線",12,4,0,26766,26987,27364,27714,24483,24614,"O"
1130813,"逗子",11308,14,"249-0006","逗子市逗子１丁目",139.578292,35.297392,NA,NA,0,2,"JR横須賀線","JR横須賀線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,9306,"逗子","東日本旅客鉄道","横須賀線",11,2,57416,57284,58168,58848,57192,58292,58546,"O"
2700404,"逗子・葉山",27004,14,"249-0006","逗子市逗子５-１-６",139.580359,35.294189,NA,NA,0,17,"京急逗子線","京急逗子線",NA,NA,0,27,"京急電鉄","京浜急行電鉄株式会社","京急","http://www.keikyu.co.jp/",2,0,5103,"新逗子","京浜急行電鉄","逗子線",12,4,22990,23318,24184,24184,24518,25128,25315,""
9931215,"通洞",99312,9,"321-1523","日光市足尾町松原",139.439671,36.636837,NA,NA,0,126,"わたらせ渓谷線","わたらせ渓谷鐵道わたらせ渓谷線",NA,NA,0,99,"わたらせ渓谷鐵道","わたらせ渓谷鐵道株式会社","わたらせ渓谷鐵道","http://www.watetsu.com/",0,0,9307,"通洞","わたらせ渓谷鐵道","わたらせ渓谷線",12,5,67,65,54,57,57,48,40,"O"
1161204,"通津",11612,35,"740-0044","岩国市通津",132.204949,34.068207,NA,NA,0,4,"JR山陽本線(岩国～門司)","JR山陽本線(岩国～門司)",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,9308,"通津","西日本旅客鉄道","山陽線",11,2,1162,1174,1164,1152,1190,1148,1112,"O"
9992211,"通町筋",99922,43,"860-0808","熊本市手取本町４-５地先",130.709817,32.803364,NA,NA,0,241,"熊本市電Ａ系統","熊本市電Ａ系統",NA,NA,0,99,"熊本市交通局","熊本市交通局","熊本市交通局","http://www.kotsu-kumamoto.jp/",0,0,9309,"通町筋","熊本市","幹線",21,3,5920,6357,6747,7327,7755,8155,7412,"O"
9992313,"通町筋",99923,43,"860-0808","熊本市手取本町４-５地先",130.709817,32.803364,NA,NA,0,241,"熊本市電Ｂ系統","熊本市電Ｂ系統",NA,NA,0,99,"熊本市交通局","熊本市交通局","熊本市交通局","http://www.kotsu-kumamoto.jp/",0,0,9309,"通町筋","熊本市","幹線",21,3,5920,6357,6747,7327,7755,8155,7412,"O"
9990911,"通谷",99909,40,"809-0015","中間市太賀１-２-１",130.726978,33.822994,NA,NA,0,233,"筑豊電気鉄道線","筑豊電気鉄道線",NA,NA,0,99,"筑豊電気鉄道","筑豊電気鉄道株式会社","筑鉄","http://www.chikutetsu.co.jp/",0,0,9310,"通谷","筑豊電気鉄道","筑豊電気鉄道線",12,4,2196,1835,2165,2062,1968,1977,1932,"O"
1141642,"速星",11416,16,"939-2706","富山市婦中町速星",137.160428,36.664135,NA,NA,0,3,"JR高山本線","JR高山本線",NA,NA,0,11,"JR東海","東海旅客鉄道株式会社","JR東海","http://jr-central.co.jp/",1,0,9311,"速星","西日本旅客鉄道","高山線",11,2,1896,1942,1977,1980,2096,2138,2194,"O"
1180212,"造田",11802,37,"769-2315","さぬき市造田",134.185888,34.282967,NA,NA,0,5,"JR高徳線","JR高徳線",NA,NA,0,11,"JR四国","四国旅客鉄道株式会社","JR四国","http://www.jr-shikoku.co.jp/",1,0,9312,"造田","四国旅客鉄道","高徳線",11,2,494,494,482,478,470,468,478,"O"
1150225,"逢妻",11502,23,"448-0831","刈谷市熊野町２丁目",136.990544,34.998215,NA,NA,0,3,"JR東海道本線(浜松～岐阜)","JR東海道本線(浜松～岐阜)",NA,NA,0,11,"JR東海","東海旅客鉄道株式会社","JR東海","http://jr-central.co.jp/",1,0,9313,"逢妻","東海旅客鉄道","東海道線",11,2,0,0,0,0,0,0,0,"O"
1123027,"逢隈",11230,4,"989-2382","亘理郡亘理町逢隈下郡字椿山",140.854669,38.067584,NA,NA,0,2,"JR常磐線(いわき～仙台)","JR常磐線(いわき～仙台)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,9314,"逢隈","東日本旅客鉄道","常磐線",11,2,0,0,0,0,0,0,0,"O"
9921809,"連坊",99218,4,"984-0052","仙台市若林区連坊",140.893056,38.251111,2015-12-06,NA,0,115,"仙台市営地下鉄東西線","仙台市営地下鉄東西線",NA,NA,0,99,"仙台市交通局","仙台市交通局","仙台市交通局","http://www.kotsu.city.sendai.jp/",0,0,9315,"連坊","仙台市","東西線",12,3,0,0,0,0,4928,5860,6712,"O"
2700143,"逸見",27001,14,"238-0045","横須賀市東逸見町２-１８",139.653149,35.28048,NA,NA,0,17,"京急本線","京急本線",NA,NA,0,27,"京急電鉄","京浜急行電鉄株式会社","京急","http://www.keikyu.co.jp/",2,0,9316,"逸見","京浜急行電鉄","本線",12,4,5237,5259,5263,5263,5235,5287,5256,"O"
1121441,"遊佐",11214,6,"999-8301","飽海郡遊佐町大字遊佐町",139.905161,39.015943,NA,NA,0,2,"JR羽越本線","JR羽越本線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,9317,"遊佐","東日本旅客鉄道","羽越線",11,2,494,474,458,436,380,398,404,"O"
2200602,"遊園地西",22006,11,"359-1145","所沢市山口２９３９",139.440166,35.769042,NA,NA,0,12,"レオライナー","西武山口線",NA,NA,0,22,"西武鉄道","西武鉄道株式会社","西武","http://www.seibu-group.co.jp/railways/",2,0,9318,"遊園地西","西武鉄道","山口線",16,4,950,898,781,757,764,757,695,"O"
1192806,"運動公園",11928,45,"889-2151","宮崎市大字熊野",131.442629,31.819678,NA,NA,0,6,"JR日南線","JR日南線",NA,NA,0,11,"JR九州","九州旅客鉄道株式会社","JR九州","http://www.jrkyushu.co.jp/",1,0,9320,"運動公園","九州旅客鉄道","日南線",11,2,0,0,0,0,0,0,0,"O"
9931204,"運動公園",99312,10,"376-0011","桐生市相生町３丁目",139.300852,36.42038,NA,NA,0,126,"わたらせ渓谷線","わたらせ渓谷鐵道わたらせ渓谷線",NA,NA,0,99,"わたらせ渓谷鐵道","わたらせ渓谷鐵道株式会社","わたらせ渓谷鐵道","http://www.watetsu.com/",0,0,9319,"運動公園","わたらせ渓谷鐵道","わたらせ渓谷線",12,5,85,82,82,89,92,90,90,"O"
9920203,"運動公園前",99202,2,"036-8102","弘前市大字小比内字富田９１-３",140.502875,40.589527,NA,NA,0,105,"弘南鉄道弘南線","弘南鉄道弘南線",NA,NA,0,99,"弘南鉄道","弘南鉄道","弘南鉄道","http://konantetsudo.jp/",0,0,9321,"運動公園前","弘南鉄道","弘南線",12,4,182,194,212,198,200,191,247,"O"
9952114,"運動公園前",99521,23,"441-0000","豊橋市",137.422314,34.75845,1982-07-31,NA,0,181,"豊橋鉄道東田本線","豊橋鉄道東田本線",NA,NA,0,99,"豊橋鉄道","豊橋鉄道株式会社","豊鉄","http://www.toyotetsu.com/",0,0,9322,"運動公園前","豊橋鉄道","東田本線",21,4,710,722,783,694,694,757,0,"O"
9952202,"運動公園前",99522,23,"441-0000","豊橋市",137.422314,34.75845,NA,NA,2,181,"豊橋鉄道運動公園前線","豊橋鉄道運動公園前線",NA,NA,2,99,"豊橋鉄道","豊橋鉄道株式会社","豊鉄","http://www.toyotetsu.com/",0,0,9322,"運動公園前","豊橋鉄道","東田本線",21,4,710,722,783,694,694,757,0,"O"
2100419,"運河",21004,12,"270-0101","流山市東深井４０５",139.906063,35.914392,NA,NA,0,11,"東武野田線","東武野田線",NA,NA,0,21,"東武鉄道","東武鉄道株式会社","東武","http://www.tobu.co.jp/",2,0,9323,"運河","東武鉄道","野田線",12,4,22981,23165,21909,21232,21781,21718,22029,"O"
1190538,"道ノ尾",11905,42,"852-8053","長崎市葉山町",129.852997,32.804329,NA,NA,0,6,"JR長崎本線(鳥栖～長崎)","JR長崎本線(鳥栖～長崎)",NA,NA,0,11,"JR九州","九州旅客鉄道株式会社","JR九州","http://www.jrkyushu.co.jp/",1,0,9324,"道ノ尾","九州旅客鉄道","長崎線",11,2,0,0,0,0,0,0,0,"O"
1172006,"道上",11720,34,"720-2104","福山市神辺町道上",133.361398,34.553503,NA,NA,0,4,"JR福塩線","JR福塩線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,9325,"道上","西日本旅客鉄道","福塩線",11,2,1180,1294,1344,1328,1322,1284,1317,"O"
1162914,"道場",11629,28,"669-1161","神戸市北区道場町生野",135.255528,34.867303,NA,NA,0,4,"JR宝塚線","JR福知山線(新大阪～篠山口)",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,9326,"道場","西日本旅客鉄道","福知山線",11,2,2286,2264,2188,2062,1982,1996,2014,"O"
9963306,"道場南口",99633,28,"651-1505","神戸市北区道場町日下部字鳥居元１２２２-４",135.223137,34.856024,NA,NA,0,204,"三田線","神鉄三田線","D53924","朱",0,99,"神戸電鉄","神戸電鉄株式会社","神鉄","http://www.shintetsu.co.jp/",0,0,9327,"道場南口","神戸電鉄","三田線",12,4,2726,2841,2925,3053,3117,3170,3277,"O"
1121455,"道川",11214,5,"018-1301","由利本荘市岩城内道川",140.057049,39.56054,NA,NA,0,2,"JR羽越本線","JR羽越本線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,9328,"道川","東日本旅客鉄道","羽越線",11,2,0,0,0,0,0,0,0,"O"
9981010,"道後公園",99810,38,"790-0843","松山市道後町１",132.784989,33.848552,NA,NA,0,226,"伊予鉄道市駅線","伊予鉄道３系統",NA,NA,0,99,"伊予鉄道","伊予鉄道株式会社","伊予鉄","http://www.iyotetsu.co.jp/",0,0,9329,"道後公園","伊予鉄道","城南線",21,4,678,682,707,712,724,722,741,"O"
9981112,"道後公園",99811,38,"790-0843","松山市道後町１",132.784989,33.848552,NA,NA,0,226,"伊予鉄道松山駅前線","伊予鉄道５系統",NA,NA,0,99,"伊予鉄道","伊予鉄道株式会社","伊予鉄","http://www.iyotetsu.co.jp/",0,0,9329,"道後公園","伊予鉄道","城南線",21,4,678,682,707,712,724,722,741,"O"
1171412,"道後山",11714,34,"729-5612","庄原市西城町高尾",133.178269,35.010894,NA,NA,0,4,"JR芸備線","JR芸備線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,9330,"道後山","西日本旅客鉄道","芸備線",11,2,0,0,0,0,0,0,0,"O"
9981011,"道後温泉",99810,38,"790-0843","松山市道後町１",132.784817,33.850477,NA,NA,0,226,"伊予鉄道市駅線","伊予鉄道３系統",NA,NA,0,99,"伊予鉄道","伊予鉄道株式会社","伊予鉄","http://www.iyotetsu.co.jp/",0,0,9331,"道後温泉","伊予鉄道","城南線",21,4,2920,2938,3048,3067,3188,3111,3194,"O"
9981113,"道後温泉",99811,38,"790-0843","松山市道後町１",132.784817,33.850477,NA,NA,0,226,"伊予鉄道松山駅前線","伊予鉄道５系統",NA,NA,0,99,"伊予鉄道","伊予鉄道株式会社","伊予鉄","http://www.iyotetsu.co.jp/",0,0,9331,"道後温泉","伊予鉄道","城南線",21,4,2920,2938,3048,3067,3188,3111,3194,"O"
3000806,"道徳",30008,23,"457-0841","名古屋市南区豊田１-１２-１０",136.909409,35.105712,NA,NA,0,20,"名鉄常滑線","名鉄常滑線",NA,NA,0,30,"名古屋鉄道","名古屋鉄道株式会社","名鉄","http://www.meitetsu.co.jp/",2,0,9332,"道徳","名古屋鉄道","常滑線",12,4,0,0,0,0,0,0,0,"O"
1163937,"道成寺",11639,30,"649-1341","御坊市藤田町藤井",135.175811,33.911118,NA,NA,0,4,"きのくに線","JR紀勢本線(新宮～和歌山)",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,9333,"道成寺","西日本旅客鉄道","紀勢線",11,2,190,190,205,206,206,186,185,"O"
3100315,"道明寺",31003,27,"583-0012","藤井寺市道明寺３-２９-１",135.620399,34.56834,NA,NA,0,21,"近鉄南大阪線","近鉄南大阪線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0,9335,"道明寺","近畿日本鉄道","南大阪線",12,4,7071,6847,6847,6847,6345,6345,6345,"O"
