"ID","Station_Name","Pref","Zipcode","Address","Longitude","Latitude","Station_Status","Line_ID","Line_Name","Line_Status","Company_ID","Company_Name","Company_Type1","Company_Type2","Company_Status","P2011","P2012","P2013","P2014","P2015","P2016","P2017"
9953009,"東一身田",24,"514-0111","津市一身田平野",136.512126,34.758717,0,99530,"伊勢鉄道伊勢線",0,187,"伊勢鉄道",0,4,0,136,103,134,135,116,118,124
9953010,"津",24,"514-0009","津市羽所町",136.510242,34.733995,0,99530,"伊勢鉄道伊勢線",0,187,"伊勢鉄道",0,3,0,33637,33557,33797,34277,40579,33537,33676
9953115,"四十九",24,"518-0823","三重県伊賀市四十九町",136.137,34.748194,0,99531,"伊賀鉄道伊賀線",0,188,"伊賀鉄道",0,2,0,0,0,0,0,0,0,0
9960102,"フジテック前",25,"522-0012","彦根市甲田町３５６",136.285465,35.294672,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,645,652,663,643,634,609,586
9960103,"鳥居本",25,"522-0004","彦根市鳥居本町６５７",136.283031,35.284788,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,261,233,221,229,229,225,198
9960104,"彦根",25,"522-0007","彦根市古沢町",136.26353,35.271778,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,2195,2130,2153,2045,1988,2074,2130
9960105,"彦根口",25,"522-0038","彦根市西沼波町６５５",136.25826,35.254741,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,631,612,583,529,521,721,809
9960106,"高宮",25,"522-0201","彦根市高宮町８７６-１",136.260524,35.236266,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,205,193,187,197,195,213,230
9960107,"尼子",25,"522-0242","犬上郡甲良町尼子１７０６-２",136.246148,35.213967,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,282,260,249,252,285,279,353
9960108,"豊郷",25,"529-1168","犬上郡豊郷町八目１１-１",136.230946,35.197863,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,210,216,204,183,215,249,258
9960109,"愛知川",25,"529-1313","愛知郡愛荘町市８９５",136.213378,35.176119,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,530,515,520,529,593,673,705
9960110,"五箇荘",25,"529-1422","東近江市五個荘小幡町４６７-４",136.197146,35.154476,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,108,99,109,98,138,136,144
9960111,"河辺の森",25,"527-0001","東近江市建部下野町１２４１-２",136.196218,35.135353,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,24,14,17,17,24,24,22
9960112,"八日市",25,"527-0011","東近江市八日市浜野町４８５",136.194582,35.114264,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,0,0,0,0,0,0,0
9960113,"長谷野",25,"527-0071","東近江市今堀町８１３-１",136.187561,35.095626,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,164,135,119,120,141,139,148
9960114,"大学前",25,"527-0081","東近江市布施町中ノ山２９-２",136.184698,35.087733,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,169,140,162,136,152,150,169
9960115,"京セラ前",25,"529-1571","東近江市川合町字皆込１３-１６",136.180382,35.074748,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,62,70,65,61,72,92,108
9960116,"桜川",25,"529-1572","東近江市桜川西町７８",136.187488,35.065052,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,287,330,334,317,293,245,242
9960117,"朝日大塚",25,"529-1512","東近江市大塚町３１５-３",136.193568,35.05106,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,148,135,147,140,157,132,139
9960118,"朝日野",25,"529-1522","東近江市鋳物師町９０３-２",136.20572,35.03154,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,57,64,63,45,73,69,72
9960119,"日野",25,"529-1644","蒲生郡日野町内池７５４-５",136.219457,35.012203,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,892,864,801,852,841,818,853
9960120,"水口松尾",25,"528-0005","甲賀市水口町水口字知神１６３７-１",136.18644,34.980224,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,99,105,112,95,98,105,104
9960121,"水口",25,"528-0005","甲賀市水口町水口２４６９",136.17683,34.974238,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,739,698,694,722,736,680,648
9960122,"水口石橋",25,"528-0014","甲賀市水口町鹿深４５０８-１",136.171625,34.970072,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,175,161,127,115,123,98,108
9960123,"水口城南",25,"528-0005","甲賀市水口町水口字宮ノ下５６６８-２",136.165648,34.968181,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,906,942,1006,957,971,916,918
9960125,"ひこね芹川",25,"522-0033","滋賀県彦根市芹川町字矢立564-1",136.260939,35.262195,0,99601,"近江鉄道本線",0,190,"近江鉄道",0,3,0,130,140,160,176,194,211,206
9960202,"多賀大社前",25,"522-0341","犬上郡多賀町多賀１３２２",136.284077,35.226442,0,99602,"近江鉄道多賀線",0,190,"近江鉄道",0,3,0,232,243,205,207,226,205,199
9960203,"スクリーン",25,"522-0201","彦根市高宮町樋ノ戸４５８-１",136.267258,35.233264,0,99602,"近江鉄道多賀線",0,190,"近江鉄道",0,3,0,438,429,500,518,574,603,675
9960302,"新八日市",25,"527-0018","東近江市八日市清水２-１３７-２",136.191141,35.110356,0,99603,"近江鉄道八日市線",0,190,"近江鉄道",0,3,0,819,841,865,857,957,935,908
9960303,"太郎坊宮前",25,"527-0091","東近江市小脇町７５３-５",136.183958,35.108608,0,99603,"近江鉄道八日市線",0,190,"近江鉄道",0,3,0,197,222,226,231,266,237,251
9960304,"市辺",25,"527-0074","東近江市市辺町２８０１",136.165641,35.103848,0,99603,"近江鉄道八日市線",0,190,"近江鉄道",0,3,0,357,375,352,347,423,388,367
9960305,"平田",25,"527-0087","東近江市平田町１２１-２",136.146612,35.11023,0,99603,"近江鉄道八日市線",0,190,"近江鉄道",0,3,0,286,295,295,303,307,285,295
9960306,"武佐",25,"523-0013","近江八幡市長光寺町５５-３",136.130692,35.114894,0,99603,"近江鉄道八日市線",0,190,"近江鉄道",0,3,0,269,290,278,272,326,294,314
9960307,"近江八幡",25,"523-0891","近江八幡市鷹飼町",136.102812,35.12241,0,99603,"近江鉄道八日市線",0,190,"近江鉄道",0,3,0,3970,4047,4102,4163,4264,4407,4410
9960402,"紫香楽宮跡",25,"529-1803","甲賀市信楽町牧字下山",136.087967,34.915741,0,99604,"信楽高原鐵道信楽線",0,191,"信楽高原鐵道",0,4,0,78,78,68,62,67,72,60
9960403,"雲井",25,"529-1803","甲賀市信楽町牧字永楽",136.084317,34.911249,0,99604,"信楽高原鐵道信楽線",0,191,"信楽高原鐵道",0,4,0,370,373,339,309,332,360,294
9960404,"勅旨",25,"529-1804","甲賀市信楽町勅旨字鳥居迫",136.073102,34.893681,0,99604,"信楽高原鐵道信楽線",0,191,"信楽高原鐵道",0,4,0,198,200,176,160,172,214,152
9960405,"玉桂寺前",25,"529-1804","甲賀市信楽町勅旨字奥出",136.06938,34.885257,0,99604,"信楽高原鐵道信楽線",0,191,"信楽高原鐵道",0,4,0,20,20,14,13,14,2,13
9960406,"信楽",25,"529-1851","甲賀市信楽町長野",136.061317,34.87713,0,99604,"信楽高原鐵道信楽線",0,191,"信楽高原鐵道",0,4,0,852,861,759,691,742,864,658
9960501,"トロッコ嵯峨",26,"616-8373","京都市右京区嵯峨天龍寺車道町",135.680704,35.018656,0,99605,"嵯峨野観光線",0,192,"嵯峨野観光鉄道",0,3,0,2000,2500,1850,1976,2175,2200,2700
9960502,"トロッコ嵐山",26,"616-8394","京都市右京区嵯峨小倉山田渕山町",135.670252,35.017162,0,99605,"嵯峨野観光線",0,192,"嵯峨野観光鉄道",0,3,0,200,500,1850,1976,2175,2200,2000
9960503,"トロッコ保津峡",26,"610-0000","京都市西京区嵐山北松尾山",135.646284,35.026148,0,99605,"嵯峨野観光線",0,192,"嵯峨野観光鉄道",0,3,0,5,10,5,15,15,15,20
9960504,"トロッコ亀岡",26,"621-0825","亀岡市篠町山本地黒",135.606751,35.01314,0,99605,"嵯峨野観光線",0,192,"嵯峨野観光鉄道",0,3,0,400,600,3700,3952,4351,4400,4500
9960601,"出町柳",26,"606-8205","京都市左京区田中上柳町３２-１",135.773286,35.030484,0,99606,"叡山電鉄叡山本線",0,193,"叡山電鉄",0,3,0,10192,10192,10192,10192,10900,10900,16682
9960602,"元田中",26,"606-8236","京都市左京区田中大久保町７５",135.781411,35.034968,0,99606,"叡山電鉄叡山本線",0,193,"叡山電鉄",0,3,0,853,853,853,853,906,906,1122
9960603,"茶山",26,"606-8233","京都市左京区田中北春菜町３８",135.784508,35.038248,0,99606,"叡山電鉄叡山本線",0,193,"叡山電鉄",0,3,0,1539,1539,1539,1539,1778,1778,2904
9960604,"一乗寺",26,"606-8115","京都市左京区一乗寺里ノ西町１０２",135.787416,35.044247,0,99606,"叡山電鉄叡山本線",0,193,"叡山電鉄",0,3,0,2050,2050,2050,2050,2272,2272,3004
9960605,"修学院",26,"606-8007","京都市左京区山端壱町田町１４-１",135.790297,35.050119,0,99606,"叡山電鉄叡山本線",0,193,"叡山電鉄",0,3,0,2876,2876,2876,2876,2892,2892,3750
9960606,"宝ヶ池",26,"606-0093","京都市左京区上高野上荒蒔町",135.792366,35.058054,0,99606,"叡山電鉄叡山本線",0,193,"叡山電鉄",0,3,0,0,0,0,0,0,0,0
9960607,"三宅八幡",26,"606-0086","京都市左京区上高野木ノ下町２０-３",135.796207,35.062387,0,99606,"叡山電鉄叡山本線",0,193,"叡山電鉄",0,3,0,658,658,658,658,583,583,900
9960608,"八瀬比叡山口",26,"601-1254","京都市左京区八瀬野瀬町１１３",135.8085,35.065225,0,99606,"叡山電鉄叡山本線",0,193,"叡山電鉄",0,3,0,855,855,855,855,788,788,1261
9960702,"八幡前",26,"606-0022","京都市左京区岩倉三宅町２５",135.79241,35.066358,0,99607,"叡山電鉄鞍馬線",0,193,"叡山電鉄",0,3,0,711,711,711,711,625,625,870
9960703,"岩倉",26,"606-0021","京都市左京区岩倉忠在地町３００",135.786616,35.071208,0,99607,"叡山電鉄鞍馬線",0,193,"叡山電鉄",0,3,0,1190,1190,1190,1190,1284,1284,1667
9960704,"木野",26,"606-0015","京都市左京区岩倉幡枝町４５",135.776525,35.071108,0,99607,"叡山電鉄鞍馬線",0,193,"叡山電鉄",0,3,0,455,455,455,455,393,393,516
9960705,"京都精華大前",26,"601-1123","京都市左京区静市市原町８７１",135.768909,35.073069,0,99607,"叡山電鉄鞍馬線",0,193,"叡山電鉄",0,3,0,1380,1380,1380,1380,1069,1069,1168
9960706,"二軒茶屋",26,"601-1123","京都市左京区静市市原町９６８",135.765876,35.077743,0,99607,"叡山電鉄鞍馬線",0,193,"叡山電鉄",0,3,0,1387,1387,1387,1387,1356,1356,1699
9960707,"市原",26,"601-1123","京都市左京区静市市原町１２４",135.763118,35.088236,0,99607,"叡山電鉄鞍馬線",0,193,"叡山電鉄",0,3,0,738,738,738,738,766,766,1003
9960708,"二ノ瀬",26,"601-1113","京都市左京区鞍馬二ノ瀬町１６０",135.763065,35.097657,0,99607,"叡山電鉄鞍馬線",0,193,"叡山電鉄",0,3,0,98,98,98,98,56,56,99
9960709,"貴船口",26,"601-1112","京都市左京区鞍馬貴船町５-１",135.763804,35.105923,0,99607,"叡山電鉄鞍馬線",0,193,"叡山電鉄",0,3,0,413,413,413,413,703,703,1746
9960710,"鞍馬",26,"601-1111","京都市左京区鞍馬本町１９１",135.772453,35.113,0,99607,"叡山電鉄鞍馬線",0,193,"叡山電鉄",0,3,0,871,871,871,871,896,896,1944
9960801,"福知山",26,"620-0000","福知山市字天田無番地",135.117996,35.296931,0,99608,"宮福線",0,194,"京都丹後鉄道",0,4,0,2128,2076,2170,2210,2116,2066,993
9960802,"福知山市民病院口",26,"620-0926","福知山市新庄",135.108581,35.306573,0,99608,"宮福線",0,194,"京都丹後鉄道",0,4,0,80,72,82,68,66,66,40
9960803,"荒河かしの木台",26,"620-0065","福知山市上荒河",135.105779,35.319394,0,99608,"宮福線",0,194,"京都丹後鉄道",0,4,0,72,100,82,72,64,52,28
9960804,"牧",26,"620-0913","福知山市牧",135.101751,35.337892,0,99608,"宮福線",0,194,"京都丹後鉄道",0,4,0,84,70,62,48,44,28,13
9960805,"下天津",26,"620-0072","福知山市下天津",135.111702,35.359587,0,99608,"宮福線",0,194,"京都丹後鉄道",0,4,0,14,16,8,6,8,6,1
9960806,"公庄",26,"620-0312","福知山市大江町公庄",135.12912,35.371855,0,99608,"宮福線",0,194,"京都丹後鉄道",0,4,0,60,52,40,36,26,22,8
9960807,"大江",26,"620-0301","福知山市大江町河守",135.147856,35.388798,0,99608,"宮福線",0,194,"京都丹後鉄道",0,4,0,228,152,162,188,234,190,73
9960808,"大江高校前",26,"620-0303","福知山市大江町金屋",135.152486,35.395675,0,99608,"宮福線",0,194,"京都丹後鉄道",0,4,0,452,548,434,444,408,406,220
9960809,"二俣",26,"620-0324","福知山市大江町二俣",135.154524,35.413495,0,99608,"宮福線",0,194,"京都丹後鉄道",0,4,0,20,18,14,14,4,6,2
9960810,"大江山口内宮",26,"620-0323","福知山市大江町内宮",135.158251,35.432023,0,99608,"宮福線",0,194,"京都丹後鉄道",0,4,0,8,8,8,14,6,18,8
9960811,"辛皮",26,"626-0037","宮津市小田",135.173161,35.462612,0,99608,"宮福線",0,194,"京都丹後鉄道",0,4,0,6,6,2,4,6,6,5
9960812,"喜多",26,"626-0035","宮津市喜多",135.187498,35.509318,0,99608,"宮福線",0,194,"京都丹後鉄道",0,4,0,10,4,4,2,8,6,3
9960813,"宮村",26,"626-0033","宮津市宮村",135.192134,35.523336,0,99608,"宮福線",0,194,"京都丹後鉄道",0,4,0,20,16,28,32,30,28,4
9960814,"宮津",26,"626-0041","宮津市鶴賀",135.199875,35.53441,0,99608,"宮福線",0,194,"京都丹後鉄道",0,4,0,0,0,0,0,0,0,0
9960902,"四所",26,"624-0951","舞鶴市上福井",135.290471,35.446154,0,99653,"宮舞線",0,194,"京都丹後鉄道",0,4,0,52,32,32,38,50,54,20
9960903,"東雲",26,"624-0965","舞鶴市水間",135.284927,35.475018,0,99653,"宮舞線",0,194,"京都丹後鉄道",0,4,0,40,48,38,32,14,24,16
9960904,"丹後神崎",26,"624-0963","舞鶴市油江",135.293628,35.506463,0,99653,"宮舞線",0,194,"京都丹後鉄道",0,4,0,58,50,50,38,28,36,10
9960905,"丹後由良",26,"626-0071","宮津市由良",135.279582,35.515736,0,99653,"宮舞線",0,194,"京都丹後鉄道",0,4,0,164,160,112,84,132,138,65
9960906,"栗田",26,"626-0074","宮津市上司",135.235291,35.543757,0,99653,"宮舞線",0,194,"京都丹後鉄道",0,4,0,482,376,306,366,360,446,219
9960908,"天橋立",26,"626-0001","宮津市文珠",135.182456,35.557729,0,99609,"宮豊線",0,194,"京都丹後鉄道",0,4,0,696,820,828,854,862,850,457
9960909,"岩滝口",26,"629-2251","宮津市須津",135.151297,35.55038,0,99609,"宮豊線",0,194,"京都丹後鉄道",0,4,0,120,140,90,92,76,124,55
9960910,"与謝野",26,"629-2302","与謝郡与謝野町下山田",135.126469,35.543516,0,99609,"宮豊線",0,194,"京都丹後鉄道",0,4,0,826,630,676,584,620,554,264
9960911,"京丹後大宮",26,"629-2501","京丹後市大宮町口大野",135.093977,35.579324,0,99609,"宮豊線",0,194,"京都丹後鉄道",0,4,0,256,304,284,248,288,284,146
9960912,"峰山",26,"627-0012","京丹後市峰山町杉谷",135.07214,35.625928,0,99609,"宮豊線",0,194,"京都丹後鉄道",0,4,0,618,626,600,574,634,568,288
9960913,"網野",26,"629-3102","京丹後市網野町下岡",135.025599,35.667342,0,99609,"宮豊線",0,194,"京都丹後鉄道",0,4,0,516,534,542,486,520,434,211
9960914,"夕日ヶ浦木津温泉",26,"629-3241","京丹後市網野町木津",134.972332,35.650061,0,99609,"宮豊線",0,194,"京都丹後鉄道",0,4,0,300,280,234,254,288,238,124
9960915,"小天橋",26,"629-3438","京丹後市久美浜町浦明",134.928425,35.630067,0,99609,"宮豊線",0,194,"京都丹後鉄道",0,4,0,124,110,132,124,148,134,63
9960916,"かぶと山",26,"629-3442","京丹後市久美浜町甲山",134.919769,35.60685,0,99609,"宮豊線",0,194,"京都丹後鉄道",0,4,0,196,206,214,186,174,144,69
9960917,"久美浜",26,"629-3405","京丹後市久美浜町栄町",134.894997,35.60235,0,99609,"宮豊線",0,194,"京都丹後鉄道",0,4,0,218,238,228,202,220,176,94
9960918,"コウノトリの郷",28,"668-0815","豊岡市日撫",134.835391,35.552816,0,99609,"宮豊線",0,194,"京都丹後鉄道",0,4,0,6,6,4,2,4,4,3
9960919,"豊岡",28,"668-0031","豊岡市大手町",134.813426,35.544593,0,99609,"宮豊線",0,194,"京都丹後鉄道",0,4,0,316,334,378,396,440,402,211
9961001,"国際会館",26,"606-0001","京都市左京区岩倉大鷺町",135.785216,35.062942,0,99610,"京都市営地下鉄烏丸線",0,195,"京都市交通局",0,2,0,22544,23368,24379,24849,25254,25648,25932
9961002,"松ヶ崎",26,"606-0915","京都市左京区松ヶ崎六ノ坪町",135.777114,35.051657,0,99610,"京都市営地下鉄烏丸線",0,195,"京都市交通局",0,2,0,10463,11014,11102,11423,11727,11866,11786
9961003,"北山",26,"603-8053","京都市北区上賀茂岩ケ垣内町",135.766329,35.051277,0,99610,"京都市営地下鉄烏丸線",0,195,"京都市交通局",0,2,0,12820,12589,13063,13310,13705,13916,14083
9961004,"北大路",26,"603-8142","京都市北区小山北上総町",135.75866,35.044972,0,99610,"京都市営地下鉄烏丸線",0,195,"京都市交通局",0,2,0,28036,27749,27964,28331,29217,29859,30328
9961005,"鞍馬口",26,"602-0894","京都市上京区上御霊中町",135.759385,35.03739,0,99610,"京都市営地下鉄烏丸線",0,195,"京都市交通局",0,2,0,9584,10104,9178,9319,9494,9670,9911
9961006,"今出川",26,"602-0032","京都市上京区岡松町",135.759385,35.030168,0,99610,"京都市営地下鉄烏丸線",0,195,"京都市交通局",0,2,0,21632,21735,22054,25861,26325,26930,27675
9961007,"丸太町",26,"606-0000","京都市左京区丸太町橋東詰",135.759537,35.016554,0,99610,"京都市営地下鉄烏丸線",0,195,"京都市交通局",0,2,0,20317,20350,20720,21164,20873,21372,21796
9961008,"烏丸御池",26,"604-8171","京都市中京区虎屋町",135.759638,35.010517,0,99610,"京都市営地下鉄烏丸線",0,195,"京都市交通局",0,2,0,0,0,0,0,0,0,0
9961009,"四条",26,"605-0000","京都市東山区四条大橋東詰",135.759623,35.002353,0,99610,"京都市営地下鉄烏丸線",0,195,"京都市交通局",0,2,0,85796,87097,88519,91126,94111,97000,97980
9961010,"五条",26,"605-0846","京都市東山区五条大橋東詰",135.759687,34.995252,0,99610,"京都市営地下鉄烏丸線",0,195,"京都市交通局",0,2,0,11251,11310,11392,11955,12461,13237,13852
9961011,"京都",26,"600-8216","京都市下京区烏丸通塩小路下ル東塩小路町",135.759768,34.986836,0,99610,"京都市営地下鉄烏丸線",0,195,"京都市交通局",0,2,0,105771,106891,109499,113361,117205,121475,123360
9961012,"九条",26,"601-8041","京都市南区東九条南烏丸町",135.759664,34.979062,0,99610,"京都市営地下鉄烏丸線",0,195,"京都市交通局",0,2,0,3783,3825,4050,4142,4349,4733,5047
9961013,"十条",26,"601-8033","京都市南区東九条南石田町",135.759623,34.972168,0,99610,"京都市営地下鉄烏丸線",0,195,"京都市交通局",0,2,0,5804,6042,6111,6032,6266,6965,7184
9961014,"くいな橋",26,"612-8415","京都市伏見区竹田中島町",135.757441,34.962674,0,99610,"京都市営地下鉄烏丸線",0,195,"京都市交通局",0,2,0,4758,4857,5027,5212,5438,5641,5711
9961101,"六地蔵",26,"611-0000","京都府宇治市六地蔵奈良町",135.796616,34.934233,0,99611,"京都市営地下鉄東西線",0,195,"京都市交通局",0,2,0,11568,11751,11974,12330,12658,13073,13243
9961102,"石田",26,"601-1434","京都市伏見区石田森南町",135.803995,34.940569,0,99611,"京都市営地下鉄東西線",0,195,"京都市交通局",0,2,0,6202,6216,6330,6315,6395,6495,6506
9961103,"醍醐",26,"601-1375","京都市伏見区醍醐高畑町",135.810769,34.950732,0,99611,"京都市営地下鉄東西線",0,195,"京都市交通局",0,2,0,12266,12476,12351,12135,12259,12302,12295
9961104,"小野",26,"607-8258","京都市山科区小野西浦",135.812733,34.961218,0,99611,"京都市営地下鉄東西線",0,195,"京都市交通局",0,2,0,6290,6294,6344,6526,6739,6869,7003
9961105,"椥辻",26,"607-8162","京都市山科区椥辻草海道町",135.814658,34.972675,0,99611,"京都市営地下鉄東西線",0,195,"京都市交通局",0,2,0,14280,14117,14413,14614,15066,15622,16151
9961106,"東野",26,"607-8156","京都市山科区東野片下り町",135.816602,34.981841,0,99611,"京都市営地下鉄東西線",0,195,"京都市交通局",0,2,0,10286,10360,10392,10305,10680,10810,11169
9961107,"山科",26,"607-8009","京都市山科区安朱北屋敷町",135.817376,34.991433,0,99611,"京都市営地下鉄東西線",0,195,"京都市交通局",0,2,0,40291,40701,41028,40887,41514,42737,43490
9961109,"蹴上",26,"605-0044","京都市東山区東小物座町",135.790227,35.008037,0,99611,"京都市営地下鉄東西線",0,195,"京都市交通局",0,2,0,8998,8894,9191,9474,9895,10871,10713
9961110,"東山",26,"605-0022","京都市東山区大井手町",135.780448,35.009425,0,99611,"京都市営地下鉄東西線",0,195,"京都市交通局",0,2,0,16095,16462,16023,16332,16913,18902,19731
9961111,"三条京阪",26,"605-0009","京都市東山区大橋町",135.773773,35.009278,0,99611,"京都市営地下鉄東西線",0,195,"京都市交通局",0,2,0,23976,23986,23880,23588,24373,25515,25875
9961112,"京都市役所前",26,"604-0084","京都市中京区下丸屋町",135.768829,35.011003,0,99611,"京都市営地下鉄東西線",0,195,"京都市交通局",0,2,0,21951,22088,23042,23707,24912,26282,27075
9961114,"二条城前",26,"604-8301","京都市中京区二条城町",135.750473,35.011892,0,99611,"京都市営地下鉄東西線",0,195,"京都市交通局",0,2,0,7232,7302,7480,7878,8474,8508,8640
9961115,"二条",26,"604-8415","京都市中京区西ノ京栂尾町",135.741668,35.012028,0,99611,"京都市営地下鉄東西線",0,195,"京都市交通局",0,2,0,16557,16563,17033,17166,17947,18767,19471
9961116,"西大路御池",26,"604-0000","京都市中京区西ノ京",135.731181,35.010983,0,99611,"京都市営地下鉄東西線",0,195,"京都市交通局",0,2,0,8883,9339,9879,10243,10759,11306,11920
9961117,"太秦天神川",26,"616-0000","京都市右京区太秦",135.716085,35.010816,0,99611,"京都市営地下鉄東西線",0,195,"京都市交通局",0,2,0,11962,12583,13310,14036,14635,15955,16608
9961201,"四条大宮",26,"600-8389","京都市下京区四条大宮町４-４",135.748395,35.00319,0,99612,"京福電鉄嵐山本線",0,196,"京福電気鉄道",0,3,0,2942,3058,3082,3199,5532,6275,5790
9961202,"西院",26,"604-8854","京都市中京区壬生仙念町１６",135.733842,35.003434,0,99612,"京福電鉄嵐山本線",0,196,"京福電気鉄道",0,3,0,1554,1615,1628,1690,3582,3985,5004
9961203,"西大路三条",26,"615-0001","京都市右京区西院上今田町２２",135.732438,35.007855,0,99612,"京福電鉄嵐山本線",0,196,"京福電気鉄道",0,3,0,421,437,441,458,639,830,985
9961204,"山ノ内",26,"615-0093","京都市右京区山ノ内宮前町",135.72317,35.008336,0,99612,"京福電鉄嵐山本線",0,196,"京福電気鉄道",0,3,0,513,533,538,558,731,905,1001
9961205,"蚕ノ社",26,"616-8105","京都市右京区太秦森ケ前町１３-４",135.712987,35.011894,0,99612,"京福電鉄嵐山本線",0,196,"京福電気鉄道",0,3,0,399,414,418,434,547,611,739
9961206,"太秦広隆寺",26,"616-8125","京都市右京区太秦組石町１０-４",135.708232,35.013513,0,99612,"京福電鉄嵐山本線",0,196,"京福電気鉄道",0,3,0,860,894,901,935,1478,1584,1497
9961207,"帷子ノ辻",26,"616-8151","京都市右京区太秦帷子ケ辻町３０-３",135.700257,35.015146,0,99612,"京福電鉄嵐山本線",0,196,"京福電気鉄道",0,3,0,0,0,0,0,0,0,0
9961208,"有栖川",26,"616-8317","京都市右京区嵯峨野神ノ木町３７-６",135.694216,35.015249,0,99612,"京福電鉄嵐山本線",0,196,"京福電気鉄道",0,3,0,801,832,839,871,1380,1841,2104
9961209,"車折神社",26,"616-8347","京都市右京区嵯峨中又町３０-２",135.688986,35.016763,0,99612,"京福電鉄嵐山本線",0,196,"京福電気鉄道",0,3,0,910,946,953,990,1595,1957,2468
9961210,"鹿王院",26,"616-8367","京都市右京区嵯峨北堀町２６-６",135.685236,35.01704,0,99612,"京福電鉄嵐山本線",0,196,"京福電気鉄道",0,3,0,592,615,620,643,991,1012,1168
9961211,"嵐電嵯峨",26,"616-8366","京都市右京区嵯峨天龍寺今堀町２３-２",135.681425,35.016426,0,99612,"京福電鉄嵐山本線",0,196,"京福電気鉄道",0,3,0,725,754,760,789,1417,1543,1630
9961212,"嵐山",26,"616-8384","京都市右京区嵯峨天龍寺造路町",135.677698,35.015271,0,99612,"京福電鉄嵐山本線",0,196,"京福電気鉄道",0,3,0,1447,1504,1516,1574,3735,4709,4269
9961213,"嵐電天神川",26,"616-8104","京都市右京区太秦下刑部町",135.715227,35.010192,0,99612,"京福電鉄嵐山本線",0,196,"京福電気鉄道",0,3,0,1460,1518,1530,1588,3557,4622,4655
9961302,"常盤",26,"616-8225","京都市右京区常盤馬塚町５-１",135.704807,35.020296,0,99613,"京福電鉄北野線",0,196,"京福電気鉄道",0,3,0,689,716,722,749,1366,1417,1399
9961303,"鳴滝",26,"616-8234","京都市右京区鳴滝嵯峨園町１-２",135.705793,35.023626,0,99613,"京福電鉄北野線",0,196,"京福電気鉄道",0,3,0,381,396,399,414,743,810,925
9961304,"宇多野",26,"616-8207","京都市右京区宇多野長尾町１１-１",135.709731,35.027145,0,99613,"京福電鉄北野線",0,196,"京福電気鉄道",0,3,0,229,238,240,249,443,519,517
9961305,"御室仁和寺",26,"616-8094","京都市右京区御室小松野町１２-２",135.714106,35.02639,0,99613,"京福電鉄北野線",0,196,"京福電気鉄道",0,3,0,355,369,372,386,562,818,615
9961306,"妙心寺",26,"616-8021","京都市右京区花園天授ケ岡町３-２",135.718011,35.026345,0,99613,"京福電鉄北野線",0,196,"京福電気鉄道",0,3,0,287,298,301,312,454,514,555
9961307,"龍安寺",26,"616-8012","京都市右京区谷口垣ノ内町９-１",135.721264,35.027862,0,99613,"京福電鉄北野線",0,196,"京福電気鉄道",0,3,0,468,487,490,509,920,1147,1140
9961309,"北野白梅町",26,"603-8326","京都市北区北野下白梅町１５-２",135.730846,35.027409,0,99613,"京福電鉄北野線",0,196,"京福電気鉄道",0,3,0,1700,1767,1780,1848,2895,3290,3286
9961310,"撮影所前",26,"616-8173","京都市右京区太秦上ノ段町1-5",135.702778,35.01575,0,99613,"京福電鉄北野線",0,196,"京福電気鉄道",0,3,0,0,0,0,0,0,0,607
9961401,"千里中央",27,"560-0082","豊中市新千里東町１-５-４",135.495067,34.808655,0,99614,"北大阪急行電鉄",0,197,"北大阪急行電鉄",3,4,0,33038,33891,35469,36039,40421,42053,41684
9961402,"桃山台",27,"565-0854","吹田市桃山台５-１-１",135.497142,34.793842,0,99614,"北大阪急行電鉄",0,197,"北大阪急行電鉄",3,4,0,38434,38297,39317,38907,37706,38312,39115
9961403,"緑地公園",27,"561-0871","豊中市東寺内町１８-１",135.495278,34.774772,0,99614,"北大阪急行電鉄",0,197,"北大阪急行電鉄",3,4,0,32333,31878,32849,32574,32885,33443,33626
